"game_id","home_team","away_team","period","남은초","경과초","이벤트","선수","팀","홈마진","wp_home","알바노슛","버저비터"
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","헨리 엘런슨","원주 DB",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","서민수","원주 DB",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","이정현","원주 DB",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","박인웅","원주 DB",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","이선 알바노","원주 DB",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","김낙현","서울 SK",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","자밀 워니","서울 SK",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","최원혁","서울 SK",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","안영준","서울 SK",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"교체IN","최부경","서울 SK",0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,600,0,"쿼터시작",NA,NA,0,0.5,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,582,18,"3점 성공","서민수","원주 DB",0,0.505,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,582,18,"어시스트","이선 알바노","원주 DB",3,0.576,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,563,37,"파울","이선 알바노","원주 DB",3,0.567,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,563,37,"자유투부여",NA,"원주 DB",3,0.567,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,557,43,"3점 성공","최원혁","서울 SK",3,0.567,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,557,43,"어시스트","김낙현","서울 SK",0,0.495,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,537,63,"3점 실패","서민수","원주 DB",0,0.505,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,535,65,"수비리바","자밀 워니","서울 SK",0,0.505,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,528,72,"2점 실패","최부경","서울 SK",0,0.495,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,527,73,"수비리바","헨리 엘런슨","원주 DB",0,0.495,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,519,81,"code_214","헨리 엘런슨","원주 DB",0,0.495,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,518,82,"code_212","최원혁","서울 SK",0,0.495,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,508,92,"3점 성공","안영준","서울 SK",0,0.495,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,508,92,"어시스트","자밀 워니","서울 SK",-3,0.422,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,488,112,"2점 성공","이선 알바노","원주 DB",-3,0.432,TRUE,FALSE
"S47G01N72","원주 DB","서울 SK",1,488,112,"어시스트","헨리 엘런슨","원주 DB",-1,0.48,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,488,112,"code_226","이정현","원주 DB",-1,0.48,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,470,130,"2점 성공","자밀 워니","서울 SK",-1,0.47,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,459,141,"3점 성공","헨리 엘런슨","원주 DB",-3,0.431,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,436,164,"3점 성공","자밀 워니","서울 SK",0,0.495,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,436,164,"어시스트","김낙현","서울 SK",-3,0.421,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,412,188,"2점 실패","서민수","원주 DB",-3,0.431,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,410,190,"수비리바","안영준","서울 SK",-3,0.431,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,406,194,"code_215","서민수","원주 DB",-3,0.431,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,406,194,"자유투부여",NA,"원주 DB",-3,0.431,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,406,194,"자유투 성공","자밀 워니","서울 SK",-3,0.421,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,406,194,"어시스트","안영준","서울 SK",-4,0.396,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,406,194,"code_217",NA,"서울 SK",-4,0.396,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,406,194,"자유투 성공","자밀 워니","서울 SK",-4,0.396,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,389,211,"code_214","박인웅","원주 DB",-5,0.372,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,388,212,"code_212","김낙현","서울 SK",-5,0.372,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,384,216,"3점 실패","안영준","서울 SK",-5,0.372,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,382,218,"공격리바","자밀 워니","서울 SK",-5,0.372,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,382,218,"code_215","헨리 엘런슨","원주 DB",-5,0.372,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,382,218,"자유투부여",NA,"원주 DB",-5,0.372,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,382,218,"자유투 성공","자밀 워니","서울 SK",-5,0.372,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,382,218,"자유투 성공","자밀 워니","서울 SK",-6,0.348,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,382,218,"타임아웃",NA,"원주 DB",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,381,219,"code_214","이정현","원주 DB",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,380,220,"code_212","최부경","서울 SK",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,373,227,"3점 실패","안영준","서울 SK",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,372,228,"공격리바","최원혁","서울 SK",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,372,228,"교체OUT","서민수","원주 DB",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,372,228,"교체IN","김보배","원주 DB",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,360,240,"2점 실패","자밀 워니","서울 SK",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,359,241,"공격리바","김낙현","서울 SK",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,359,241,"파울","이선 알바노","원주 DB",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,359,241,"자유투부여",NA,"원주 DB",-7,0.325,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,346,254,"2점 실패","김낙현","서울 SK",-7,0.324,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,344,256,"수비리바","김보배","원주 DB",-7,0.324,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,338,262,"code_215","최부경","서울 SK",-7,0.324,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,338,262,"자유투부여",NA,"서울 SK",-7,0.324,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,338,262,"자유투 성공","헨리 엘런슨","원주 DB",-7,0.333,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,338,262,"어시스트","이선 알바노","원주 DB",-6,0.356,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,338,262,"자유투 성공","헨리 엘런슨","원주 DB",-6,0.356,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,319,281,"2점 실패","자밀 워니","서울 SK",-5,0.37,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,317,283,"수비리바","이정현","원주 DB",-5,0.37,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,314,286,"파울","안영준","서울 SK",-5,0.38,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,314,286,"자유투부여",NA,"서울 SK",-5,0.38,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,290,310,"2점 실패","헨리 엘런슨","원주 DB",-5,0.379,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,289,311,"수비리바","자밀 워니","서울 SK",-5,0.379,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,275,325,"3점 성공","최원혁","서울 SK",-5,0.369,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,275,325,"어시스트","자밀 워니","서울 SK",-8,0.299,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,275,325,"code_226","최부경","서울 SK",-8,0.299,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,259,341,"3점 실패","박인웅","원주 DB",-8,0.307,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,257,343,"수비리바","자밀 워니","서울 SK",-8,0.307,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,253,347,"code_215","김보배","원주 DB",-8,0.307,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,253,347,"자유투부여",NA,"원주 DB",-8,0.307,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,253,347,"교체OUT","최원혁","서울 SK",-8,0.307,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,253,347,"교체IN","김태훈","서울 SK",-8,0.307,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,253,347,"자유투 성공","최부경","서울 SK",-8,0.298,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,251,349,"자유투 실패","최부경","서울 SK",-9,0.275,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,250,350,"수비리바","헨리 엘런슨","원주 DB",-9,0.275,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,230,370,"3점 성공","헨리 엘런슨","원주 DB",-9,0.283,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,230,370,"어시스트","이정현","원주 DB",-6,0.353,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,222,378,"3점 실패","김낙현","서울 SK",-6,0.343,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,220,380,"수비리바","이선 알바노","원주 DB",-6,0.343,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,216,384,"파울","김낙현","서울 SK",-6,0.352,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,216,384,"자유투부여",NA,"서울 SK",-6,0.352,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,201,399,"2점 성공","헨리 엘런슨","원주 DB",-6,0.352,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,201,399,"어시스트","이정현","원주 DB",-4,0.402,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,179,421,"code_227","헨리 엘런슨","원주 DB",-4,0.401,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,178,422,"2점 실패","자밀 워니","서울 SK",-4,0.391,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,177,423,"공격리바","자밀 워니","서울 SK",-4,0.391,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,176,424,"2점 실패","자밀 워니","서울 SK",-4,0.391,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,175,425,"공격리바","안영준","서울 SK",-4,0.391,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,175,425,"2점 실패","안영준","서울 SK",-4,0.391,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,173,427,"공격리바","자밀 워니","서울 SK",-4,0.391,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,170,430,"2점 성공","자밀 워니","서울 SK",-4,0.391,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,157,443,"2점 성공","헨리 엘런슨","원주 DB",-6,0.35,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,157,443,"어시스트","이정현","원주 DB",-4,0.4,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,139,461,"2점 실패","안영준","서울 SK",-4,0.39,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"공격리바","김태훈","서울 SK",-4,0.39,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"code_215","이정현","원주 DB",-4,0.39,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"교체OUT","자밀 워니","서울 SK",-4,0.39,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"교체IN","대릴 먼로","서울 SK",-4,0.39,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"교체OUT","안영준","서울 SK",-4,0.39,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"교체IN","알빈 톨렌티노","서울 SK",-4,0.39,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"자유투 성공","최부경","서울 SK",-4,0.39,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"자유투 성공","최부경","서울 SK",-5,0.364,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"교체OUT","최부경","서울 SK",-6,0.34,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,138,462,"교체IN","오세근","서울 SK",-6,0.34,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,118,482,"code_227","김태훈","서울 SK",-6,0.339,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,113,487,"3점 성공","헨리 엘런슨","원주 DB",-6,0.349,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,113,487,"어시스트","김보배","원주 DB",-3,0.425,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,98,502,"3점 성공","오세근","서울 SK",-3,0.415,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,98,502,"어시스트","김낙현","서울 SK",-6,0.338,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,87,513,"3점 실패","헨리 엘런슨","원주 DB",-6,0.348,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,87,513,"수비리바","김태훈","서울 SK",-6,0.348,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,82,518,"2점 실패","대릴 먼로","서울 SK",-6,0.337,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,81,519,"수비리바","헨리 엘런슨","원주 DB",-6,0.337,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,71,529,"3점 실패","박인웅","원주 DB",-6,0.347,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,70,530,"수비리바","알빈 톨렌티노","서울 SK",-6,0.347,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,52,548,"3점 성공","알빈 톨렌티노","서울 SK",-6,0.336,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,52,548,"어시스트","오세근","서울 SK",-9,0.265,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,41,559,"3점 성공","이정현","원주 DB",-9,0.274,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,41,559,"어시스트","이선 알바노","원주 DB",-6,0.346,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,30,570,"2점 실패","김낙현","서울 SK",-6,0.335,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,29,571,"수비리바","이정현","원주 DB",-6,0.335,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,20,580,"파울","김태훈","서울 SK",-6,0.345,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,20,580,"자유투부여",NA,"서울 SK",-6,0.345,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,20,580,"교체OUT","박인웅","원주 DB",-6,0.345,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,20,580,"교체IN","이용우","원주 DB",-6,0.345,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,14,586,"3점 성공","이정현","원주 DB",-6,0.345,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,1,599,"code_227","이정현","원주 DB",-3,0.423,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,1,599,"2점 실패","오세근","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"쿼터종료",NA,NA,-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","헨리 엘런슨","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","이정현","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","이용우","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","김보배","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","이선 알바노","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","대릴 먼로","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","김낙현","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","김태훈","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","오세근","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",1,0,600,"교체OUT","알빈 톨렌티노","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","이정현","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","이용우","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","김보배","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","이선 알바노","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","헨리 엘런슨","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","오세근","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","알빈 톨렌티노","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","대릴 먼로","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","김낙현","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","김태훈","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"쿼터시작",NA,NA,-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체OUT","이선 알바노","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","정호영","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체OUT","김낙현","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체OUT","김태훈","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","이민서","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,600,600,"교체IN","최원혁","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,582,618,"2점 실패","알빈 톨렌티노","서울 SK",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,581,619,"수비리바","이용우","원주 DB",-3,0.412,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,565,635,"3점 실패","이용우","원주 DB",-3,0.422,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,564,636,"공격리바","김보배","원주 DB",-3,0.422,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,559,641,"3점 실패","이정현","원주 DB",-3,0.422,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,556,644,"수비리바","최원혁","서울 SK",-3,0.422,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,533,667,"2점 성공","대릴 먼로","서울 SK",-3,0.411,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,533,667,"어시스트","오세근","서울 SK",-5,0.357,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,516,684,"2점 성공","정호영","원주 DB",-5,0.367,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,516,684,"어시스트","이정현","원주 DB",-3,0.421,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,503,697,"code_214","이민서","서울 SK",-3,0.421,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,485,715,"code_227","오세근","서울 SK",-3,0.421,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,485,715,"2점 성공","헨리 엘런슨","원주 DB",-3,0.421,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,485,715,"타임아웃",NA,"서울 SK",-1,0.477,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,485,715,"교체OUT","알빈 톨렌티노","서울 SK",-1,0.477,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,485,715,"교체IN","안영준","서울 SK",-1,0.477,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,473,727,"3점 성공","오세근","서울 SK",-1,0.466,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,473,727,"어시스트","이민서","서울 SK",-4,0.381,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,473,727,"code_226","대릴 먼로","서울 SK",-4,0.381,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,447,753,"code_214","이정현","원주 DB",-4,0.381,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,445,755,"code_212","오세근","서울 SK",-4,0.381,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,444,756,"파울","이용우","원주 DB",-4,0.38,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,444,756,"자유투부여",NA,"원주 DB",-4,0.38,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,433,767,"3점 실패","오세근","서울 SK",-4,0.38,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,432,768,"수비리바","정호영","원주 DB",-4,0.38,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,424,776,"3점 성공","헨리 엘런슨","원주 DB",-4,0.391,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,410,790,"3점 실패","이민서","서울 SK",-1,0.465,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,409,791,"code_218",NA,"원주 DB",-1,0.465,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,409,791,"교체OUT","이민서","서울 SK",-1,0.465,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,409,791,"교체IN","김낙현","서울 SK",-1,0.465,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,386,814,"3점 성공","정호영","원주 DB",-1,0.477,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,355,845,"2점 실패","안영준","서울 SK",2,0.553,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,352,848,"수비리바","김보배","원주 DB",2,0.553,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"파울","최원혁","서울 SK",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"자유투부여",NA,"서울 SK",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체OUT","대릴 먼로","서울 SK",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체IN","자밀 워니","서울 SK",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체OUT","오세근","서울 SK",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체IN","김형빈","서울 SK",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체OUT","이정현","원주 DB",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체IN","박인웅","원주 DB",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체OUT","헨리 엘런슨","원주 DB",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체IN","에삼 무스타파","원주 DB",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체OUT","이용우","원주 DB",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체IN","이선 알바노","원주 DB",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체OUT","김보배","원주 DB",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,346,854,"교체IN","정효근","원주 DB",2,0.565,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,335,865,"2점 실패","정호영","원주 DB",2,0.566,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,333,867,"공격리바","에삼 무스타파","원주 DB",2,0.566,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,332,868,"2점 성공","에삼 무스타파","원주 DB",2,0.566,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,309,891,"3점 실패","최원혁","서울 SK",4,0.613,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,308,892,"수비리바","이선 알바노","원주 DB",4,0.613,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,301,899,"3점 성공","이선 알바노","원주 DB",4,0.625,TRUE,FALSE
"S47G01N72","원주 DB","서울 SK",2,301,899,"code_226","에삼 무스타파","원주 DB",7,0.707,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,301,899,"타임아웃",NA,"서울 SK",7,0.707,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,292,908,"파울","박인웅","원주 DB",7,0.697,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,292,908,"자유투부여",NA,"원주 DB",7,0.697,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,278,922,"2점 성공","자밀 워니","서울 SK",7,0.698,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,252,948,"2점 성공","정효근","원주 DB",5,0.656,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,235,965,"3점 실패","김형빈","서울 SK",7,0.701,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,233,967,"수비리바","이선 알바노","원주 DB",7,0.701,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,231,969,"파울","김형빈","서울 SK",7,0.712,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,231,969,"자유투부여",NA,"서울 SK",7,0.712,FALSE,FALSE
"S47G01N72","원주 DB","서울 SK",2,221,979,"code_227","김낙현","서울 SK",7,0.713,FALSE,FALSE
