"season","game_id","game_date","상대팀","홈원정","period","남은초","팀마진직전","슛","성공","클러치","레버리지_LI","기대초과","기여"
"2023_24","S43G01N259",20240324,"부산 KCC","홈",2,59,-7,"3점",0,FALSE,1.42,-0.325,-1.382
"2023_24","S43G01N259",20240324,"부산 KCC","홈",3,580,-3,"3점",0,FALSE,1.61,-0.325,-1.575
"2023_24","S43G01N259",20240324,"부산 KCC","홈",3,540,-4,"2점",0,FALSE,1.04,-0.521,-1.088
"2023_24","S43G01N259",20240324,"부산 KCC","홈",3,356,-6,"2점",0,FALSE,1.05,-0.521,-1.094
"2023_24","S43G01N259",20240324,"부산 KCC","홈",3,256,-7,"2점",1,FALSE,1.03,0.479,0.99
"2023_24","S43G01N259",20240324,"부산 KCC","홈",3,180,-7,"3점",0,FALSE,1.68,-0.325,-1.641
"2023_24","S43G01N259",20240324,"부산 KCC","홈",4,536,-1,"3점",1,FALSE,2.41,0.675,4.877
"2023_24","S43G01N259",20240324,"부산 KCC","홈",4,445,0,"2점",1,FALSE,1.72,0.479,1.646
"2023_24","S43G01N259",20240324,"부산 KCC","홈",4,417,2,"2점",1,FALSE,1.64,0.479,1.575
"2023_24","S43G01N259",20240324,"부산 KCC","홈",4,374,2,"3점",1,FALSE,2.53,0.675,5.131
"2023_24","S43G01N259",20240324,"부산 KCC","홈",4,47,6,"2점",0,FALSE,0.09,-0.521,-0.092
"2023_24","S43G01N26",20231104,"안양 정관장","원정",1,453,1,"3점",1,FALSE,1.17,0.675,2.366
"2023_24","S43G01N26",20231104,"안양 정관장","원정",1,218,5,"2점",1,FALSE,0.76,0.479,0.725
"2023_24","S43G01N26",20231104,"안양 정관장","원정",1,179,7,"2점",1,FALSE,0.72,0.479,0.689
"2023_24","S43G01N26",20231104,"안양 정관장","원정",1,94,2,"2점",1,FALSE,0.83,0.479,0.791
"2023_24","S43G01N26",20231104,"안양 정관장","원정",1,24,4,"2점",0,FALSE,0.81,-0.521,-0.845
"2023_24","S43G01N26",20231104,"안양 정관장","원정",1,3,4,"2점",1,FALSE,0.81,0.479,0.78
"2023_24","S43G01N26",20231104,"안양 정관장","원정",2,501,5,"2점",1,FALSE,0.81,0.479,0.779
"2023_24","S43G01N26",20231104,"안양 정관장","원정",2,456,4,"2점",1,FALSE,0.85,0.479,0.81
"2023_24","S43G01N26",20231104,"안양 정관장","원정",2,299,8,"3점",0,FALSE,1.13,-0.325,-1.099
"2023_24","S43G01N26",20231104,"안양 정관장","원정",2,248,8,"2점",0,FALSE,0.76,-0.521,-0.794
"2023_24","S43G01N26",20231104,"안양 정관장","원정",3,532,9,"3점",0,FALSE,1.11,-0.325,-1.082
"2023_24","S43G01N26",20231104,"안양 정관장","원정",3,373,3,"3점",1,FALSE,1.65,0.675,3.341
"2023_24","S43G01N26",20231104,"안양 정관장","원정",3,21,-1,"3점",0,FALSE,2.24,-0.325,-2.186
"2023_24","S43G01N26",20231104,"안양 정관장","원정",4,423,-0,"3점",0,FALSE,2.66,-0.325,-2.597
"2023_24","S43G01N26",20231104,"안양 정관장","원정",4,244,-3,"2점",0,TRUE,2.15,-0.521,-2.242
"2023_24","S43G01N269",20240331,"수원 KT","홈",1,557,2,"2점",0,FALSE,0.74,-0.521,-0.774
"2023_24","S43G01N269",20240331,"수원 KT","홈",1,529,2,"3점",1,FALSE,1.14,0.675,2.304
"2023_24","S43G01N269",20240331,"수원 KT","홈",1,491,5,"3점",0,FALSE,1.09,-0.325,-1.06
"2023_24","S43G01N269",20240331,"수원 KT","홈",1,455,3,"3점",1,FALSE,1.14,0.675,2.305
"2023_24","S43G01N269",20240331,"수원 KT","홈",1,425,6,"2점",1,FALSE,0.71,0.479,0.679
"2023_24","S43G01N269",20240331,"수원 KT","홈",1,334,6,"3점",1,FALSE,1.09,0.675,2.203
"2023_24","S43G01N269",20240331,"수원 KT","홈",1,214,8,"3점",0,FALSE,1.04,-0.325,-1.011
"2023_24","S43G01N269",20240331,"수원 KT","홈",1,62,10,"2점",1,FALSE,0.65,0.479,0.619
"2023_24","S43G01N269",20240331,"수원 KT","홈",1,3,10,"3점",1,FALSE,0.97,0.675,1.966
"2023_24","S43G01N269",20240331,"수원 KT","홈",2,551,14,"2점",1,FALSE,0.51,0.479,0.487
"2023_24","S43G01N269",20240331,"수원 KT","홈",2,535,16,"3점",0,FALSE,0.64,-0.325,-0.623
"2023_24","S43G01N269",20240331,"수원 KT","홈",2,526,16,"3점",0,FALSE,0.64,-0.325,-0.622
"2023_24","S43G01N269",20240331,"수원 KT","홈",2,498,16,"2점",0,FALSE,0.43,-0.521,-0.451
"2023_24","S43G01N269",20240331,"수원 KT","홈",2,440,13,"3점",0,FALSE,0.81,-0.325,-0.787
"2023_24","S43G01N269",20240331,"수원 KT","홈",2,318,10,"2점",0,FALSE,0.67,-0.521,-0.701
"2023_24","S43G01N269",20240331,"수원 KT","홈",2,144,9,"3점",1,FALSE,1.09,0.675,2.197
"2023_24","S43G01N269",20240331,"수원 KT","홈",2,120,10,"2점",0,FALSE,0.69,-0.521,-0.715
"2023_24","S43G01N269",20240331,"수원 KT","홈",2,13,12,"2점",0,FALSE,0.58,-0.521,-0.61
"2023_24","S43G01N269",20240331,"수원 KT","홈",3,533,16,"3점",1,FALSE,0.53,0.675,1.078
"2023_24","S43G01N269",20240331,"수원 KT","홈",3,333,11,"2점",0,FALSE,0.63,-0.521,-0.654
"2023_24","S43G01N269",20240331,"수원 KT","홈",3,273,13,"3점",0,FALSE,0.69,-0.325,-0.673
"2023_24","S43G01N269",20240331,"수원 KT","홈",3,237,13,"2점",0,FALSE,0.47,-0.521,-0.492
"2023_24","S43G01N269",20240331,"수원 KT","홈",3,233,13,"2점",0,FALSE,0.47,-0.521,-0.491
"2023_24","S43G01N269",20240331,"수원 KT","홈",3,174,13,"2점",0,FALSE,0.45,-0.521,-0.472
"2023_24","S43G01N269",20240331,"수원 KT","홈",3,63,9,"3점",1,FALSE,1.09,0.675,2.203
"2023_24","S43G01N269",20240331,"수원 KT","홈",3,17,11,"2점",0,FALSE,0.55,-0.521,-0.577
"2023_24","S43G01N269",20240331,"수원 KT","홈",4,528,7,"2점",1,FALSE,0.96,0.479,0.923
"2023_24","S43G01N269",20240331,"수원 KT","홈",4,488,6,"2점",0,FALSE,1.09,-0.521,-1.141
"2023_24","S43G01N269",20240331,"수원 KT","홈",4,457,6,"3점",0,FALSE,1.58,-0.325,-1.539
"2023_24","S43G01N269",20240331,"수원 KT","홈",4,345,0,"3점",0,FALSE,2.93,-0.325,-2.859
"2023_24","S43G01N269",20240331,"수원 KT","홈",4,137,0,"2점",1,TRUE,3.03,0.479,2.902
"2023_24","S43G01N269",20240331,"수원 KT","홈",4,55,1,"3점",0,TRUE,4.86,-0.325,-4.742
"2023_24","S43G01N269",20240331,"수원 KT","홈",4,2,0,"2점",0,TRUE,9.37,-0.521,-9.766
"2023_24","S43G01N269",20240331,"수원 KT","홈",5,245,1,"2점",0,TRUE,2.19,-0.521,-2.285
"2023_24","S43G01N269",20240331,"수원 KT","홈",5,81,1,"3점",0,TRUE,4.57,-0.325,-4.462
"2023_24","S43G01N27",20231104,"수원 KT","홈",2,446,0,"2점",0,FALSE,0.9,-0.521,-0.938
"2023_24","S43G01N27",20231104,"수원 KT","홈",2,275,-1,"3점",0,FALSE,1.46,-0.325,-1.423
"2023_24","S43G01N27",20231104,"수원 KT","홈",2,142,4,"2점",0,FALSE,0.93,-0.521,-0.965
"2023_24","S43G01N27",20231104,"수원 KT","홈",2,16,2,"3점",0,FALSE,1.54,-0.325,-1.506
"2023_24","S43G01N27",20231104,"수원 KT","홈",3,257,-6,"3점",0,FALSE,1.72,-0.325,-1.674
"2023_24","S43G01N27",20231104,"수원 KT","홈",3,125,-2,"2점",0,FALSE,1.35,-0.521,-1.404
"2023_24","S43G01N27",20231104,"수원 KT","홈",4,193,-6,"3점",0,FALSE,2.49,-0.325,-2.434
"2023_24","S43G01N27",20231104,"수원 KT","홈",4,58,-2,"2점",0,TRUE,4.28,-0.521,-4.463
"2023_24","S43G01N27",20231104,"수원 KT","홈",4,1,-3,"3점",0,TRUE,4.62,-0.325,-4.506
"2023_24","S43G01N270",20240331,"창원 LG","원정",1,299,-3,"2점",1,FALSE,0.79,0.479,0.758
"2023_24","S43G01N270",20240331,"창원 LG","원정",1,253,-3,"3점",0,FALSE,1.23,-0.325,-1.201
"2023_24","S43G01N270",20240331,"창원 LG","원정",1,98,-2,"2점",0,FALSE,0.84,-0.521,-0.873
"2023_24","S43G01N270",20240331,"창원 LG","원정",2,501,-7,"2점",0,FALSE,0.81,-0.521,-0.841
"2023_24","S43G01N270",20240331,"창원 LG","원정",4,549,-28,"3점",1,FALSE,0.01,0.675,0.019
"2023_24","S43G01N270",20240331,"창원 LG","원정",4,513,-25,"3점",1,FALSE,0.02,0.675,0.048
"2023_24","S43G01N270",20240331,"창원 LG","원정",4,303,-24,"3점",0,FALSE,0,-0.325,-0.002
"2023_24","S43G01N30",20231106,"수원 KT","원정",1,432,-8,"2점",1,FALSE,0.7,0.479,0.672
"2023_24","S43G01N30",20231106,"수원 KT","원정",1,378,-8,"2점",1,FALSE,0.71,0.479,0.679
"2023_24","S43G01N30",20231106,"수원 KT","원정",1,260,-11,"2점",0,FALSE,0.65,-0.521,-0.678
"2023_24","S43G01N30",20231106,"수원 KT","원정",1,223,-9,"2점",0,FALSE,0.71,-0.521,-0.736
"2023_24","S43G01N30",20231106,"수원 KT","원정",1,207,-9,"3점",0,FALSE,1.1,-0.325,-1.078
"2023_24","S43G01N30",20231106,"수원 KT","원정",1,113,-12,"3점",1,FALSE,0.99,0.675,2.012
"2023_24","S43G01N30",20231106,"수원 KT","원정",2,548,-16,"2점",1,FALSE,0.5,0.479,0.476
"2023_24","S43G01N30",20231106,"수원 KT","원정",2,385,-14,"3점",1,FALSE,0.91,0.675,1.848
"2023_24","S43G01N30",20231106,"수원 KT","원정",2,360,-11,"2점",1,FALSE,0.7,0.479,0.668
"2023_24","S43G01N30",20231106,"수원 KT","원정",2,321,-9,"3점",0,FALSE,1.22,-0.325,-1.189
"2023_24","S43G01N30",20231106,"수원 KT","원정",2,122,-16,"3점",1,FALSE,0.77,0.675,1.555
"2023_24","S43G01N30",20231106,"수원 KT","원정",2,1,-13,"2점",0,FALSE,0.62,-0.521,-0.649
"2023_24","S43G01N30",20231106,"수원 KT","원정",3,432,-14,"3점",0,FALSE,0.9,-0.325,-0.876
"2023_24","S43G01N30",20231106,"수원 KT","원정",3,342,-15,"3점",0,FALSE,0.78,-0.325,-0.763
"2023_24","S43G01N30",20231106,"수원 KT","원정",3,178,-17,"2점",0,FALSE,0.31,-0.521,-0.324
"2023_24","S43G01N30",20231106,"수원 KT","원정",4,550,-25,"3점",0,FALSE,0.03,-0.325,-0.03
"2023_24","S43G01N30",20231106,"수원 KT","원정",4,286,-25,"3점",1,FALSE,0,0.675,0.002
"2023_24","S43G01N30",20231106,"수원 KT","원정",4,240,-25,"3점",0,FALSE,0,-0.325,-0
"2023_24","S43G01N32",20231107,"원주 DB","원정",1,32,-10,"2점",0,FALSE,0.7,-0.521,-0.732
"2023_24","S43G01N32",20231107,"원주 DB","원정",3,506,-14,"3점",0,FALSE,0.91,-0.325,-0.884
"2023_24","S43G01N32",20231107,"원주 DB","원정",3,464,-17,"3점",0,FALSE,0.64,-0.325,-0.625
"2023_24","S43G01N32",20231107,"원주 DB","원정",4,468,-34,"2점",0,FALSE,0,-0.521,-0
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",1,512,-2,"2점",1,FALSE,0.76,0.479,0.727
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",1,414,-3,"3점",0,FALSE,1.19,-0.325,-1.157
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",1,248,-3,"3점",0,FALSE,1.23,-0.325,-1.202
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",1,149,-8,"3점",1,FALSE,1.15,0.675,2.332
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",1,115,-7,"3점",1,FALSE,1.19,0.675,2.414
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",2,584,-5,"3점",0,FALSE,1.29,-0.325,-1.254
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",3,544,4,"2점",0,FALSE,0.99,-0.521,-1.032
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",3,458,4,"2점",0,FALSE,1.02,-0.521,-1.065
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",3,88,-2,"3점",0,FALSE,2.13,-0.325,-2.074
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",3,24,-2,"2점",1,FALSE,1.45,0.479,1.388
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",4,450,-8,"3점",0,FALSE,1.73,-0.325,-1.69
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",4,272,-4,"2점",0,TRUE,1.89,-0.521,-1.972
"2023_24","S43G01N34",20231109,"울산 현대모비스","원정",4,231,-7,"2점",0,FALSE,1.19,-0.521,-1.244
"2023_24","S43G01N37",20231111,"서울 SK","홈",2,474,-16,"3점",0,FALSE,0.79,-0.325,-0.771
"2023_24","S43G01N37",20231111,"서울 SK","홈",2,329,-11,"3점",1,FALSE,1.1,0.675,2.234
"2023_24","S43G01N37",20231111,"서울 SK","홈",2,289,-8,"3점",1,FALSE,1.28,0.675,2.588
"2023_24","S43G01N37",20231111,"서울 SK","홈",3,61,-10,"3점",0,FALSE,1.34,-0.325,-1.309
"2023_24","S43G01N37",20231111,"서울 SK","홈",4,502,-10,"3점",0,FALSE,1.32,-0.325,-1.289
"2023_24","S43G01N37",20231111,"서울 SK","홈",4,323,-14,"2점",1,FALSE,0.21,0.479,0.197
"2023_24","S43G01N37",20231111,"서울 SK","홈",4,227,-12,"2점",1,FALSE,0.23,0.479,0.225
"2023_24","S43G01N37",20231111,"서울 SK","홈",4,189,-10,"3점",0,FALSE,0.77,-0.325,-0.753
"2023_24","S43G01N38",20231111,"대구 한국가스공사","원정",1,197,-1,"3점",1,FALSE,1.25,0.675,2.539
"2023_24","S43G01N38",20231111,"대구 한국가스공사","원정",1,48,7,"2점",1,FALSE,0.74,0.479,0.706
"2023_24","S43G01N38",20231111,"대구 한국가스공사","원정",2,565,7,"3점",0,FALSE,1.13,-0.325,-1.099
"2023_24","S43G01N38",20231111,"대구 한국가스공사","원정",2,404,6,"3점",1,FALSE,1.21,0.675,2.451
"2023_24","S43G01N38",20231111,"대구 한국가스공사","원정",3,440,9,"3점",1,FALSE,1.12,0.675,2.259
"2023_24","S43G01N38",20231111,"대구 한국가스공사","원정",3,382,10,"3점",1,FALSE,1.02,0.675,2.061
"2023_24","S43G01N38",20231111,"대구 한국가스공사","원정",4,462,17,"3점",0,FALSE,0.12,-0.325,-0.114
"2023_24","S43G01N38",20231111,"대구 한국가스공사","원정",4,370,19,"2점",1,FALSE,0.02,0.479,0.019
"2023_24","S43G01N38",20231111,"대구 한국가스공사","원정",4,220,18,"3점",0,FALSE,0,-0.325,-0.003
"2023_24","S43G01N42",20231112,"부산 KCC","홈",1,380,-2,"2점",1,FALSE,0.78,0.479,0.749
"2023_24","S43G01N42",20231112,"부산 KCC","홈",1,291,-2,"3점",1,FALSE,1.23,0.675,2.48
"2023_24","S43G01N42",20231112,"부산 KCC","홈",1,189,4,"3점",0,FALSE,1.18,-0.325,-1.153
"2023_24","S43G01N42",20231112,"부산 KCC","홈",1,85,4,"2점",1,FALSE,0.8,0.479,0.765
"2023_24","S43G01N42",20231112,"부산 KCC","홈",1,30,4,"3점",0,FALSE,1.23,-0.325,-1.195
"2023_24","S43G01N42",20231112,"부산 KCC","홈",1,0,4,"2점",1,FALSE,0.82,0.479,0.781
"2023_24","S43G01N42",20231112,"부산 KCC","홈",2,312,4,"3점",1,FALSE,1.33,0.675,2.689
"2023_24","S43G01N42",20231112,"부산 KCC","홈",2,282,7,"3점",0,FALSE,1.19,-0.325,-1.16
"2023_24","S43G01N42",20231112,"부산 KCC","홈",2,193,6,"2점",1,FALSE,0.85,0.479,0.812
"2023_24","S43G01N42",20231112,"부산 KCC","홈",2,120,6,"3점",0,FALSE,1.29,-0.325,-1.262
"2023_24","S43G01N42",20231112,"부산 KCC","홈",2,46,2,"2점",0,FALSE,1.01,-0.521,-1.05
"2023_24","S43G01N42",20231112,"부산 KCC","홈",2,1,0,"2점",0,FALSE,1.05,-0.521,-1.098
"2023_24","S43G01N42",20231112,"부산 KCC","홈",3,470,-2,"2점",0,FALSE,1.11,-0.521,-1.159
"2023_24","S43G01N42",20231112,"부산 KCC","홈",3,263,3,"3점",1,FALSE,1.73,0.675,3.509
"2023_24","S43G01N42",20231112,"부산 KCC","홈",3,231,6,"3점",0,FALSE,1.47,-0.325,-1.433
"2023_24","S43G01N42",20231112,"부산 KCC","홈",3,197,4,"3점",1,FALSE,1.7,0.675,3.439
"2023_24","S43G01N42",20231112,"부산 KCC","홈",3,153,5,"3점",1,FALSE,1.62,0.675,3.28
"2023_24","S43G01N42",20231112,"부산 KCC","홈",3,55,7,"3점",1,FALSE,1.39,0.675,2.804
"2023_24","S43G01N42",20231112,"부산 KCC","홈",3,25,10,"3점",0,FALSE,0.93,-0.325,-0.904
"2023_24","S43G01N42",20231112,"부산 KCC","홈",4,574,12,"3점",0,FALSE,0.62,-0.325,-0.605
"2023_24","S43G01N42",20231112,"부산 KCC","홈",4,507,10,"2점",0,FALSE,0.6,-0.521,-0.625
"2023_24","S43G01N42",20231112,"부산 KCC","홈",4,315,7,"2점",0,FALSE,0.89,-0.521,-0.928
"2023_24","S43G01N42",20231112,"부산 KCC","홈",4,156,12,"3점",0,FALSE,0.04,-0.325,-0.037
"2023_24","S43G01N42",20231112,"부산 KCC","홈",4,55,9,"3점",0,FALSE,0,-0.325,-0.003
"2023_24","S43G01N45",20231114,"안양 정관장","홈",1,88,-11,"2점",0,FALSE,0.67,-0.521,-0.694
"2023_24","S43G01N45",20231114,"안양 정관장","홈",2,239,-11,"3점",0,FALSE,1.12,-0.325,-1.092
"2023_24","S43G01N45",20231114,"안양 정관장","홈",2,11,-5,"3점",0,FALSE,1.54,-0.325,-1.498
"2023_24","S43G01N45",20231114,"안양 정관장","홈",3,91,-9,"2점",0,FALSE,0.92,-0.521,-0.96
"2023_24","S43G01N45",20231114,"안양 정관장","홈",3,77,-9,"3점",0,FALSE,1.49,-0.325,-1.45
"2023_24","S43G01N48",20231117,"부산 KCC","원정",1,550,-0,"2점",0,FALSE,0.75,-0.521,-0.786
"2023_24","S43G01N48",20231117,"부산 KCC","원정",1,246,-0,"3점",1,FALSE,1.23,0.675,2.499
"2023_24","S43G01N48",20231117,"부산 KCC","원정",1,182,3,"2점",1,FALSE,0.8,0.479,0.762
"2023_24","S43G01N48",20231117,"부산 KCC","원정",1,101,3,"2점",0,FALSE,0.81,-0.521,-0.846
"2023_24","S43G01N48",20231117,"부산 KCC","원정",2,463,-3,"2점",0,FALSE,0.89,-0.521,-0.924
"2023_24","S43G01N48",20231117,"부산 KCC","원정",2,310,-5,"2점",1,FALSE,0.9,0.479,0.859
"2023_24","S43G01N48",20231117,"부산 KCC","원정",2,243,-4,"2점",1,FALSE,0.94,0.479,0.896
"2023_24","S43G01N48",20231117,"부산 KCC","원정",2,206,-2,"2점",0,FALSE,0.97,-0.521,-1.013
"2023_24","S43G01N48",20231117,"부산 KCC","원정",2,147,-0,"2점",1,FALSE,0.99,0.479,0.952
"2023_24","S43G01N48",20231117,"부산 KCC","원정",3,323,-11,"2점",1,FALSE,0.75,0.479,0.714
"2023_24","S43G01N48",20231117,"부산 KCC","원정",3,275,-9,"2점",1,FALSE,0.89,0.479,0.854
"2023_24","S43G01N48",20231117,"부산 KCC","원정",3,207,-4,"3점",1,FALSE,1.9,0.675,3.841
"2023_24","S43G01N48",20231117,"부산 KCC","원정",3,182,-1,"2점",1,FALSE,1.31,0.479,1.252
"2023_24","S43G01N48",20231117,"부산 KCC","원정",3,4,-2,"3점",0,FALSE,2.27,-0.325,-2.212
"2023_24","S43G01N48",20231117,"부산 KCC","원정",4,588,-2,"2점",1,FALSE,1.49,0.479,1.429
"2023_24","S43G01N48",20231117,"부산 KCC","원정",4,376,-2,"2점",0,FALSE,1.85,-0.521,-1.933
"2023_24","S43G01N48",20231117,"부산 KCC","원정",4,329,-2,"2점",0,FALSE,1.98,-0.521,-2.061
"2023_24","S43G01N48",20231117,"부산 KCC","원정",4,133,-6,"3점",0,FALSE,2.44,-0.325,-2.381
"2023_24","S43G01N48",20231117,"부산 KCC","원정",4,88,-9,"2점",1,FALSE,0.16,0.479,0.157
"2023_24","S43G01N5",20231022,"원주 DB","홈",1,574,0,"3점",0,FALSE,1.15,-0.325,-1.119
"2023_24","S43G01N5",20231022,"원주 DB","홈",1,571,0,"2점",0,FALSE,0.75,-0.521,-0.783
"2023_24","S43G01N5",20231022,"원주 DB","홈",1,479,1,"2점",0,FALSE,0.76,-0.521,-0.794
"2023_24","S43G01N5",20231022,"원주 DB","홈",2,237,-12,"3점",0,FALSE,1.05,-0.325,-1.028
"2023_24","S43G01N5",20231022,"원주 DB","홈",2,147,-15,"2점",1,FALSE,0.53,0.479,0.504
"2023_24","S43G01N5",20231022,"원주 DB","홈",2,128,-13,"3점",0,FALSE,0.99,-0.325,-0.968
"2023_24","S43G01N5",20231022,"원주 DB","홈",2,96,-16,"2점",0,FALSE,0.47,-0.521,-0.495
"2023_24","S43G01N5",20231022,"원주 DB","홈",2,1,-21,"2점",0,FALSE,0.25,-0.521,-0.257
"2023_24","S43G01N5",20231022,"원주 DB","홈",3,463,-23,"2점",0,FALSE,0.15,-0.521,-0.161
"2023_24","S43G01N5",20231022,"원주 DB","홈",4,268,-15,"2점",1,FALSE,0.09,0.479,0.088
"2023_24","S43G01N5",20231022,"원주 DB","홈",4,239,-12,"2점",0,FALSE,0.26,-0.521,-0.268
"2023_24","S43G01N52",20231118,"원주 DB","원정",1,410,-3,"2점",0,FALSE,0.77,-0.521,-0.804
"2023_24","S43G01N52",20231118,"원주 DB","원정",1,322,-8,"3점",0,FALSE,1.11,-0.325,-1.086
"2023_24","S43G01N52",20231118,"원주 DB","원정",2,491,-12,"3점",0,FALSE,1.02,-0.325,-0.997
"2023_24","S43G01N52",20231118,"원주 DB","원정",2,352,-17,"2점",0,FALSE,0.45,-0.521,-0.47
"2023_24","S43G01N52",20231118,"원주 DB","원정",3,591,-20,"2점",0,FALSE,0.28,-0.521,-0.294
"2023_24","S43G01N52",20231118,"원주 DB","원정",3,288,-16,"3점",0,FALSE,0.67,-0.325,-0.652
"2023_24","S43G01N52",20231118,"원주 DB","원정",3,191,-19,"3점",0,FALSE,0.37,-0.325,-0.36
"2023_24","S43G01N52",20231118,"원주 DB","원정",4,572,-24,"2점",1,FALSE,0.03,0.479,0.026
"2023_24","S43G01N52",20231118,"원주 DB","원정",4,524,-22,"3점",0,FALSE,0.08,-0.325,-0.074
"2023_24","S43G01N55",20231119,"원주 DB","홈",1,527,4,"2점",0,FALSE,0.73,-0.521,-0.757
"2023_24","S43G01N55",20231119,"원주 DB","홈",1,488,3,"2점",0,FALSE,0.74,-0.521,-0.776
"2023_24","S43G01N55",20231119,"원주 DB","홈",1,463,3,"3점",0,FALSE,1.14,-0.325,-1.11
"2023_24","S43G01N55",20231119,"원주 DB","홈",1,422,3,"3점",1,FALSE,1.15,0.675,2.321
"2023_24","S43G01N55",20231119,"원주 DB","홈",1,389,3,"3점",1,FALSE,1.15,0.675,2.337
"2023_24","S43G01N55",20231119,"원주 DB","홈",1,323,8,"3점",0,FALSE,1.02,-0.325,-0.995
"2023_24","S43G01N55",20231119,"원주 DB","홈",1,44,14,"2점",0,FALSE,0.51,-0.521,-0.531
"2023_24","S43G01N55",20231119,"원주 DB","홈",2,453,13,"2점",1,FALSE,0.55,0.479,0.523
"2023_24","S43G01N55",20231119,"원주 DB","홈",2,248,13,"2점",0,FALSE,0.54,-0.521,-0.567
"2023_24","S43G01N55",20231119,"원주 DB","홈",3,564,6,"2점",0,FALSE,0.9,-0.521,-0.94
"2023_24","S43G01N55",20231119,"원주 DB","홈",3,432,-1,"3점",0,FALSE,1.74,-0.325,-1.7
"2023_24","S43G01N55",20231119,"원주 DB","홈",3,221,-5,"3점",1,FALSE,1.82,0.675,3.688
"2023_24","S43G01N55",20231119,"원주 DB","홈",3,178,-2,"3점",1,FALSE,2,0.675,4.05
"2023_24","S43G01N55",20231119,"원주 DB","홈",3,64,1,"2점",0,FALSE,1.39,-0.521,-1.446
"2023_24","S43G01N55",20231119,"원주 DB","홈",3,21,-2,"3점",1,FALSE,2.24,0.675,4.526
"2023_24","S43G01N55",20231119,"원주 DB","홈",4,550,1,"3점",1,FALSE,2.28,0.675,4.617
"2023_24","S43G01N55",20231119,"원주 DB","홈",4,438,2,"2점",1,FALSE,1.61,0.479,1.543
"2023_24","S43G01N55",20231119,"원주 DB","홈",4,339,0,"3점",0,FALSE,2.95,-0.325,-2.883
"2023_24","S43G01N55",20231119,"원주 DB","홈",4,261,-2,"3점",0,TRUE,3.41,-0.325,-3.33
"2023_24","S43G01N56",20231120,"서울 SK","원정",1,510,2,"2점",1,FALSE,0.75,0.479,0.718
"2023_24","S43G01N56",20231120,"서울 SK","원정",1,442,6,"2점",0,FALSE,0.71,-0.521,-0.736
"2023_24","S43G01N56",20231120,"서울 SK","원정",1,427,6,"3점",1,FALSE,1.07,0.675,2.167
"2023_24","S43G01N56",20231120,"서울 SK","원정",1,374,6,"3점",1,FALSE,1.08,0.675,2.187
"2023_24","S43G01N56",20231120,"서울 SK","원정",1,320,11,"3점",0,FALSE,0.89,-0.325,-0.872
"2023_24","S43G01N56",20231120,"서울 SK","원정",2,436,7,"2점",1,FALSE,0.77,0.479,0.737
"2023_24","S43G01N56",20231120,"서울 SK","원정",2,313,5,"2점",0,FALSE,0.85,-0.521,-0.89
"2023_24","S43G01N56",20231120,"서울 SK","원정",2,56,-0,"2점",1,FALSE,1.03,0.479,0.986
"2023_24","S43G01N56",20231120,"서울 SK","원정",3,519,1,"3점",1,FALSE,1.64,0.675,3.317
"2023_24","S43G01N56",20231120,"서울 SK","원정",3,389,4,"3점",0,FALSE,1.57,-0.325,-1.534
"2023_24","S43G01N56",20231120,"서울 SK","원정",3,1,-6,"3점",0,FALSE,1.96,-0.325,-1.908
"2023_24","S43G01N56",20231120,"서울 SK","원정",4,531,-8,"3점",0,FALSE,1.7,-0.325,-1.659
"2023_24","S43G01N56",20231120,"서울 SK","원정",4,265,-13,"3점",1,FALSE,0.39,0.675,0.799
"2023_24","S43G01N56",20231120,"서울 SK","원정",4,194,-11,"3점",0,FALSE,0.54,-0.325,-0.522
"2023_24","S43G01N56",20231120,"서울 SK","원정",4,31,-10,"3점",1,FALSE,0,0.675,0.002
"2023_24","S43G01N6",20231022,"부산 KCC","원정",1,582,-0,"3점",0,FALSE,1.15,-0.325,-1.117
"2023_24","S43G01N6",20231022,"부산 KCC","원정",1,126,-10,"3점",0,FALSE,1.08,-0.325,-1.055
"2023_24","S43G01N6",20231022,"부산 KCC","원정",1,98,-12,"2점",1,FALSE,0.63,0.479,0.607
"2023_24","S43G01N6",20231022,"부산 KCC","원정",1,62,-12,"3점",1,FALSE,1,0.675,2.025
"2023_24","S43G01N6",20231022,"부산 KCC","원정",2,38,-23,"3점",1,FALSE,0.31,0.675,0.636
"2023_24","S43G01N6",20231022,"부산 KCC","원정",3,587,-20,"3점",1,FALSE,0.46,0.675,0.937
"2023_24","S43G01N6",20231022,"부산 KCC","원정",3,534,-19,"3점",1,FALSE,0.51,0.675,1.037
"2023_24","S43G01N6",20231022,"부산 KCC","원정",3,473,-18,"2점",1,FALSE,0.34,0.479,0.329
