"tv","glkey","tnameH","seasonGrade","gameDate","bookmarkFlag","scoreA","challengeSq","tnameA","tnameFH","scoreH","gameStart","gameTime","logoA","weekDay","logoH","tcodeA","isEnded","artcSq","gameNo","tcodeH","tvCode","gameEnd","seasonCode","stadiumnameEn","seasonCategoryName","gmkey","stadiumname","tnameFA","isStarted","replayUrl","seasonName1","stadiumnameF","gameCode","seasonCategory","playingQuarter","game_id"
"tvN SPORTS","S47G01","수원 KT",1,"20260114",0,95,427,"부산 KCC","수원 KT 소닉붐",107,"1900","146","kcc","수","kt","60",1,NA,157,"06","T36","2046",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N157","수원 KT 소닉붐 아레나","부산 KCC 이지스",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N157"
"IB SPORTS","S47G01","안양 정관장",1,"20260114",0,67,428,"대구 한국가스공사","안양 정관장 레드부스터스",79,"1900","202","pega","수","kgc","64",1,NA,158,"70","T21","2102",47,"Anyang Gymnasium","정규시즌","S47G01N158","안양 정관장 아레나","대구 한국가스공사 페가수스",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N158"
"IB SPORTS","S47G01","서울 SK",1,"20260115",0,76,429,"창원 LG","서울 SK 나이츠",89,"1900","155","lg","목","sk","50",1,10048896,159,"55","T21","2055",47,"Jamsil Student Gymnasium","정규시즌","S47G01N159","잠실학생","창원 LG 세이커스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N159"
"tvN SPORTS","S47G01","고양 소노",1,"20260115",0,77,430,"원주 DB","고양 소노 스카이거너스",90,"1900","201","db","목","sono","16",1,10048897,160,"66","T36","2101",47,"GOYANG SONO ARENA","정규시즌","S47G01N160","고양소노아레나","원주 DB 프로미",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N160"
"IB SPORTS","S47G01","수원 KT",1,"20260121",0,73,431,"안양 정관장","수원 KT 소닉붐",62,"1900","201","kgc","수","kt","70",1,10049035,161,"06","T21","2101",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N161","수원 KT 소닉붐 아레나","안양 정관장 레드부스터스",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N161"
"tvN SPORTS","S47G01","원주 DB",1,"20260121",0,74,432,"부산 KCC","원주 DB 프로미",99,"1900","159","kcc","수","db","60",1,10049036,162,"16","T36","2059",47,"Wonju Gymnasium","정규시즌","S47G01N162","원주DB프로미아레나","부산 KCC 이지스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N162"
"tvN SPORTS","S47G01","울산 현대모비스",1,"20260122",0,71,433,"서울 SK","울산 현대모비스 피버스",78,"1900","203","sk","목","hd","55",1,10049054,163,"10","T36","2103",47,"Dongcheon Gymnasium","정규시즌","S47G01N163","울산동천","서울 SK 나이츠",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N163"
"IB SPORTS","S47G01","서울 삼성",1,"20260122",0,85,434,"대구 한국가스공사","서울 삼성 썬더스",92,"1900","202","pega","목","ss","64",1,10049055,164,"35","T21","2102",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N164","잠실실내","대구 한국가스공사 페가수스",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N164"
"tvN SPORTS","S47G01","안양 정관장",1,"20260123",0,64,435,"고양 소노","안양 정관장 레드부스터스",65,"1900","206","sono","금","kgc","66",1,10049074,165,"70","T36","2106",47,"Anyang Gymnasium","정규시즌","S47G01N165","안양 정관장 아레나","고양 소노 스카이거너스",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N165"
"IB SPORTS","S47G01","부산 KCC",1,"20260123",0,82,436,"창원 LG","부산 KCC 이지스",65,"1900","156","lg","금","kcc","50",1,10049075,166,"60","T21","2056",47,"Busan Sajik Gymnasium","정규시즌","S47G01N166","부산사직","창원 LG 세이커스",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N166"
"tvN SPORTS","S47G01","울산 현대모비스",1,"20260124",0,78,437,"원주 DB","울산 현대모비스 피버스",86,"1400","152","db","토","hd","16",1,10049087,167,"10","T36","1552",47,"Dongcheon Gymnasium","정규시즌","S47G01N167","울산동천","원주 DB 프로미",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N167"
"IB SPORTS","S47G01","서울 SK",1,"20260124",0,81,438,"대구 한국가스공사","서울 SK 나이츠",95,"1400","148","pega","토","sk","64",1,10049088,168,"55","T21","1548",47,"Jamsil Student Gymnasium","정규시즌","S47G01N168","잠실학생","대구 한국가스공사 페가수스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N168"
"IB SPORTS","S47G01","서울 삼성",1,"20260124",0,78,439,"수원 KT","서울 삼성 썬더스",71,"1630","201","kt","토","ss","06",1,NA,169,"35","T21","1831",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N169","잠실실내","수원 KT 소닉붐",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N169"
"IB SPORTS","S47G01","창원 LG",1,"20260125",0,53,440,"안양 정관장","창원 LG 세이커스",76,"1400","157","kgc","일","lg","70",1,10049097,170,"50","T21","1557",47,"Changwon Gymnasium","정규시즌","S47G01N170","창원체육관","안양 정관장 레드부스터스",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N170"
"tvN SPORTS","S47G01","부산 KCC",1,"20260125",0,102,441,"서울 SK","부산 KCC 이지스",72,"1400","145","sk","일","kcc","55",1,10049098,171,"60","T36","1545",47,"Busan Sajik Gymnasium","정규시즌","S47G01N171","부산사직","서울 SK 나이츠",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N171"
"IB SPORTS","S47G01","서울 삼성",1,"20260125",0,91,442,"고양 소노","서울 삼성 썬더스",77,"1630","155","sono","일","ss","66",1,NA,172,"35","T21","1825",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N172","잠실실내","고양 소노 스카이거너스",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N172"
"IB SPORTS","S47G01","대구 한국가스공사",1,"20260126",0,75,443,"수원 KT","대구 한국가스공사 페가수스",74,"1900","217","kt","월","pega","06",1,10049132,173,"64","T21","2117",47,"Daegue Gymnasium","정규시즌","S47G01N173","대구","수원 KT 소닉붐",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N173"
"IB SPORTS","S47G01","고양 소노",1,"20260127",0,54,444,"울산 현대모비스","고양 소노 스카이거너스",99,"1900","144","hd","화","sono","10",1,10049146,174,"66","T21","2044",47,"GOYANG SONO ARENA","정규시즌","S47G01N174","고양소노아레나","울산 현대모비스 피버스",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N174"
"IB SPORTS","S47G01","창원 LG",1,"20260128",0,88,445,"원주 DB","창원 LG 세이커스",86,"1900","226","db","수","lg","16",1,NA,175,"50","T21","2126",47,"Changwon Gymnasium","정규시즌","S47G01N175","창원체육관","원주 DB 프로미",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N175"
"IB SPORTS","S47G01","안양 정관장",1,"20260129",0,85,446,"서울 삼성","안양 정관장 레드부스터스",76,"1900","158","ss","목","kgc","35",1,10049180,176,"70","T21","2058",47,"Anyang Gymnasium","정규시즌","S47G01N176","안양 정관장 아레나","서울 삼성 썬더스",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N176"
"IB SPORTS","S47G01","원주 DB",1,"20260130",0,103,447,"대구 한국가스공사","원주 DB 프로미",108,"1900","248","pega","금","db","64",1,NA,177,"16","T21","2148",47,"Wonju Gymnasium","정규시즌","S47G01N177","원주DB프로미아레나","대구 한국가스공사 페가수스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N177"
NA,"S47G01","창원 LG",1,"20260131",0,65,448,"울산 현대모비스","창원 LG 세이커스",76,"1400","158","hd","토","lg","10",1,10049198,178,"50",NA,"1558",47,"Changwon Gymnasium","정규시즌","S47G01N178","창원체육관","울산 현대모비스 피버스",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N178"
"tvN SPORTS","S47G01","부산 KCC",1,"20260131",0,90,449,"서울 삼성","부산 KCC 이지스",103,"1400","203","ss","토","kcc","35",1,10049199,179,"60","T36","1603",47,"Busan Sajik Gymnasium","정규시즌","S47G01N179","부산사직","서울 삼성 썬더스",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N179"
"IB SPORTS","S47G01","서울 SK",1,"20260131",0,59,450,"고양 소노","서울 SK 나이츠",79,"1630","148","sono","토","sk","66",1,NA,180,"55","T21","1818",47,"Jamsil Student Gymnasium","정규시즌","S47G01N180","잠실학생","고양 소노 스카이거너스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N180"
NA,"S47G01","울산 현대모비스",1,"20260201",0,88,451,"안양 정관장","울산 현대모비스 피버스",73,"1400","207","kgc","일","hd","70",1,10049211,181,"10",NA,"1607",47,"Dongcheon Gymnasium","정규시즌","S47G01N181","울산동천","안양 정관장 레드부스터스",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N181"
"tvN SPORTS","S47G01","수원 KT",1,"20260201",0,96,452,"원주 DB","수원 KT 소닉붐",89,"1400","207","db","일","kt","16",1,10049212,182,"06","T36","1607",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N182","수원 KT 소닉붐 아레나","원주 DB 프로미",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N182"
"IB SPORTS","S47G01","고양 소노",1,"20260201",0,62,453,"대구 한국가스공사","고양 소노 스카이거너스",80,"1630","151","pega","일","sono","64",1,NA,183,"66","T21","1821",47,"GOYANG SONO ARENA","정규시즌","S47G01N183","고양소노아레나","대구 한국가스공사 페가수스",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N183"
"tvN SPORTS","S47G01","서울 SK",1,"20260202",0,120,454,"부산 KCC","서울 SK 나이츠",77,"1900","152","kcc","월","sk","60",1,10049253,184,"55","T36","2052",47,"Jamsil Student Gymnasium","정규시즌","S47G01N184","잠실학생","부산 KCC 이지스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N184"
"tvN SPORTS","S47G01","창원 LG",1,"20260203",0,69,455,"수원 KT","창원 LG 세이커스",81,"1900","156","kt","화","lg","06",1,10049268,185,"50","T36","2056",47,"Changwon Gymnasium","정규시즌","S47G01N185","창원체육관","수원 KT 소닉붐",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N185"
"tvN SPORTS","S47G01","고양 소노",1,"20260204",0,89,456,"부산 KCC","고양 소노 스카이거너스",95,"1900","209","kcc","수","sono","60",1,10049289,186,"66","T36","2109",47,"GOYANG SONO ARENA","정규시즌","S47G01N186","고양소노아레나","부산 KCC 이지스",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N186"
"tvN SPORTS","S47G01","서울 삼성",1,"20260205",0,107,457,"창원 LG","서울 삼성 썬더스",79,"1900","153","lg","목","ss","50",1,10049312,187,"35","T36","2053",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N187","잠실실내","창원 LG 세이커스",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N187"
"IB SPORTS","S47G01","서울 SK",1,"20260206",0,75,458,"울산 현대모비스","서울 SK 나이츠",78,"1900","155","hd","금","sk","10",1,NA,188,"55","T21","2055",47,"Jamsil Student Gymnasium","정규시즌","S47G01N188","잠실학생","울산 현대모비스 피버스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N188"
"tvN SPORTS","S47G01","안양 정관장",1,"20260207",0,79,459,"부산 KCC","안양 정관장 레드부스터스",91,"1400","158","kcc","토","kgc","60",1,10049341,189,"70","T36","1558",47,"Anyang Gymnasium","정규시즌","S47G01N189","안양 정관장 아레나","부산 KCC 이지스",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N189"
"IB SPORTS","S47G01","고양 소노",1,"20260207",0,78,460,"수원 KT","고양 소노 스카이거너스",92,"1400","203","kt","토","sono","06",1,10049342,190,"66","T21","1603",47,"GOYANG SONO ARENA","정규시즌","S47G01N190","고양소노아레나","수원 KT 소닉붐",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N190"
"tvN SPORTS","S47G01","서울 삼성",1,"20260207",0,83,461,"원주 DB","서울 삼성 썬더스",80,"1630","200","db","토","ss","16",1,NA,191,"35","T36","1830",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N191","잠실실내","원주 DB 프로미",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N191"
"IB SPORTS","S47G01","울산 현대모비스",1,"20260208",0,65,462,"대구 한국가스공사","울산 현대모비스 피버스",84,"1400","143","pega","일","hd","64",1,10049370,192,"10","T21","1543",47,"Dongcheon Gymnasium","정규시즌","S47G01N192","울산동천","대구 한국가스공사 페가수스",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N192"
"tvN SPORTS","S47G01","안양 정관장",1,"20260208",0,77,463,"창원 LG","안양 정관장 레드부스터스",69,"1400","209","lg","일","kgc","50",1,10049371,193,"70","T36","1609",47,"Anyang Gymnasium","정규시즌","S47G01N193","안양 정관장 아레나","창원 LG 세이커스",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N193"
"tvN SPORTS","S47G01","원주 DB",1,"20260208",0,66,464,"서울 SK","원주 DB 프로미",65,"1630","147","sk","일","db","55",1,NA,194,"16","T36","1817",47,"Wonju Gymnasium","정규시즌","S47G01N194","원주DB프로미아레나","서울 SK 나이츠",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N194"
"tvN SPORTS","S47G01","수원 KT",1,"20260209",0,101,465,"서울 삼성","수원 KT 소닉붐",104,"1900","228","ss","월","kt","35",1,10049420,195,"06","T36","2128",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N195","수원 KT 소닉붐 아레나","서울 삼성 썬더스",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N195"
"IB SPORTS","S47G01","대구 한국가스공사",1,"20260210",0,71,466,"창원 LG","대구 한국가스공사 페가수스",72,"1900","208","lg","화","pega","50",1,10049436,196,"64","T21","2108",47,"Daegue Gymnasium","정규시즌","S47G01N196","대구","창원 LG 세이커스",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N196"
"tvN SPORTS","S47G01","서울 SK",1,"20260211",0,64,467,"고양 소노","서울 SK 나이츠",81,"1900","148","sono","수","sk","66",1,10049454,197,"55","T36","2048",47,"Jamsil Student Gymnasium","정규시즌","S47G01N197","잠실학생","고양 소노 스카이거너스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N197"
"IB SPORTS","S47G01","울산 현대모비스",1,"20260212",0,77,468,"서울 삼성","울산 현대모비스 피버스",87,"1900","157","ss","목","hd","35",1,NA,198,"10","T21","2057",47,"Dongcheon Gymnasium","정규시즌","S47G01N198","울산동천","서울 삼성 썬더스",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N198"
"tvN SPORTS","S47G01","안양 정관장",1,"20260213",0,65,469,"수원 KT","안양 정관장 레드부스터스",74,"1900","202","kt","금","kgc","06",1,10049485,199,"70","T36","2102",47,"Anyang Gymnasium","정규시즌","S47G01N199","안양 정관장 아레나","수원 KT 소닉붐",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N199"
"IB SPORTS","S47G01","울산 현대모비스",1,"20260214",0,87,470,"고양 소노","울산 현대모비스 피버스",76,"1400","206","sono","토","hd","66",1,10049495,200,"10","T21","1606",47,"Dongcheon Gymnasium","정규시즌","S47G01N200","울산동천","고양 소노 스카이거너스",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N200"
"tvN SPORTS","S47G01","부산 KCC",1,"20260214",0,76,471,"대구 한국가스공사","부산 KCC 이지스",88,"1400","203","pega","토","kcc","64",1,10049496,201,"60","T36","1603",47,"Busan Sajik Gymnasium","정규시즌","S47G01N201","부산사직","대구 한국가스공사 페가수스",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N201"
"tvN SPORTS","S47G01","창원 LG",1,"20260214",0,58,472,"원주 DB","창원 LG 세이커스",80,"1630","153","db","토","lg","16",1,NA,202,"50","T36","1823",47,"Changwon Gymnasium","정규시즌","S47G01N202","창원체육관","원주 DB 프로미",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N202"
"IB SPORTS","S47G01","서울 SK",1,"20260215",0,77,473,"안양 정관장","서울 SK 나이츠",80,"1400","203","kgc","일","sk","70",1,NA,203,"55","T21","1603",47,"Jamsil Student Gymnasium","정규시즌","S47G01N203","잠실학생","안양 정관장 레드부스터스",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N203"
"tvN SPORTS","S47G01","부산 KCC",1,"20260215",0,81,474,"수원 KT","부산 KCC 이지스",83,"1400","210","kt","일","kcc","06",1,NA,204,"60","T36","1610",47,"Busan Sajik Gymnasium","정규시즌","S47G01N204","부산사직","수원 KT 소닉붐",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N204"
"tvN SPORTS","S47G01","대구 한국가스공사",1,"20260215",0,87,475,"서울 삼성","대구 한국가스공사 페가수스",71,"1630","209","ss","일","pega","35",1,NA,205,"64","T36","1839",47,"Daegue Gymnasium","정규시즌","S47G01N205","대구","서울 삼성 썬더스",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N205"
"IB SPORTS","S47G01","창원 LG",1,"20260216",0,79,476,"고양 소노","창원 LG 세이커스",62,"1400","158","sono","월","lg","66",1,10049560,206,"50","T21","1558",47,"Changwon Gymnasium","정규시즌","S47G01N206","창원체육관","고양 소노 스카이거너스",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N206"
"tvN SPORTS","S47G01","원주 DB",1,"20260216",0,80,477,"울산 현대모비스","원주 DB 프로미",90,"1630","157","hd","월","db","10",1,NA,207,"16","T36","1827",47,"Wonju Gymnasium","정규시즌","S47G01N207","원주DB프로미아레나","울산 현대모비스 피버스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N207"
"IB SPORTS","S47G01","대구 한국가스공사",1,"20260217",0,98,478,"수원 KT","대구 한국가스공사 페가수스",86,"1400","214","kt","화","pega","06",1,10049579,208,"64","T21","1614",47,"Daegue Gymnasium","정규시즌","S47G01N208","대구","수원 KT 소닉붐",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N208"
"tvN SPORTS","S47G01","서울 삼성",1,"20260217",0,82,479,"서울 SK","서울 삼성 썬더스",79,"1630","203","sk","화","ss","55",1,NA,209,"35","T36","1833",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N209","잠실실내","서울 SK 나이츠",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N209"
"IB SPORTS","S47G01","안양 정관장",1,"20260218",0,59,480,"원주 DB","안양 정관장 레드부스터스",89,"1400","148","db","수","kgc","16",1,10049597,210,"70","T21","1548",47,"Anyang Gymnasium","정규시즌","S47G01N210","안양 정관장 아레나","원주 DB 프로미",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N210"
"tvN SPORTS","S47G01","부산 KCC",1,"20260218",0,94,481,"창원 LG","부산 KCC 이지스",74,"1630","150","lg","수","kcc","50",1,NA,211,"60","T36","1820",47,"Busan Sajik Gymnasium","정규시즌","S47G01N211","부산사직","창원 LG 세이커스",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N211"
"IB SPORTS","S47G01","대구 한국가스공사",1,"20260219",0,80,482,"서울 SK","대구 한국가스공사 페가수스",86,"1900","202","sk","목","pega","55",1,10049639,212,"64","T21","2102",47,"Daegue Gymnasium","정규시즌","S47G01N212","대구","서울 SK 나이츠",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N212"
"tvN SPORTS","S47G01","고양 소노",1,"20260219",0,64,483,"서울 삼성","고양 소노 스카이거너스",86,"1900","157","ss","목","sono","35",1,10049640,213,"66","T36","2057",47,"GOYANG SONO ARENA","정규시즌","S47G01N213","고양소노아레나","서울 삼성 썬더스",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N213"
"IB SPORTS","S47G01","고양 소노",1,"20260305",0,73,484,"안양 정관장","고양 소노 스카이거너스",75,"1900","221","kgc","목","sono","70",1,10049732,214,"66","T21","2121",47,"GOYANG SONO ARENA","정규시즌","S47G01N214","고양소노아레나","안양 정관장 레드부스터스",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N214"
"tvN SPORTS","S47G01","원주 DB",1,"20260305",0,104,485,"부산 KCC","원주 DB 프로미",84,"1900","203","kcc","목","db","60",1,10049733,215,"16","T36","2103",47,"Wonju Gymnasium","정규시즌","S47G01N215","원주DB프로미아레나","부산 KCC 이지스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N215"
"IB SPORTS","S47G01","창원 LG",1,"20260306",0,75,486,"울산 현대모비스","창원 LG 세이커스",83,"1900","159","hd","금","lg","10",1,10049759,216,"50","T21","2059",47,"Changwon Gymnasium","정규시즌","S47G01N216","창원체육관","울산 현대모비스 피버스",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N216"
"tvN SPORTS","S47G01","수원 KT",1,"20260306",0,70,487,"서울 SK","수원 KT 소닉붐",81,"1900","200","sk","금","kt","55",1,10049760,217,"06","T36","2100",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N217","수원 KT 소닉붐 아레나","서울 SK 나이츠",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N217"
"IB SPORTS","S47G01","원주 DB",1,"20260307",0,95,488,"고양 소노","원주 DB 프로미",81,"1400","201","sono","토","db","66",1,10049774,218,"16","T21","1601",47,"Wonju Gymnasium","정규시즌","S47G01N218","원주DB프로미아레나","고양 소노 스카이거너스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N218"
"tvN SPORTS","S47G01","서울 삼성",1,"20260307",0,81,489,"부산 KCC","서울 삼성 썬더스",79,"1400","158","kcc","토","ss","60",1,10049775,219,"35","T36","1558",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N219","잠실실내","부산 KCC 이지스",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N219"
"tvN SPORTS","S47G01","안양 정관장",1,"20260307",0,64,490,"대구 한국가스공사","안양 정관장 레드부스터스",66,"1630","206","pega","토","kgc","64",1,NA,220,"70","T36","1836",47,"Anyang Gymnasium","정규시즌","S47G01N220","안양 정관장 아레나","대구 한국가스공사 페가수스",1,NA,"2025-2026","안양 정관장 아레나","01","R","X","S47G01N220"
"tvN SPORTS","S47G01","창원 LG",1,"20260308",0,71,491,"서울 SK","창원 LG 세이커스",70,"1400","215","sk","일","lg","55",1,NA,221,"50","T36","1615",47,"Changwon Gymnasium","정규시즌","S47G01N221","창원체육관","서울 SK 나이츠",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N221"
"IB SPORTS","S47G01","울산 현대모비스",1,"20260308",0,83,492,"수원 KT","울산 현대모비스 피버스",95,"1400","158","kt","일","hd","06",1,NA,222,"10","T21","1558",47,"Dongcheon Gymnasium","정규시즌","S47G01N222","울산동천","수원 KT 소닉붐",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N222"
"tvN SPORTS","S47G01","원주 DB",1,"20260308",0,79,493,"대구 한국가스공사","원주 DB 프로미",93,"1630","201","pega","일","db","64",1,NA,223,"16","T36","1831",47,"Wonju Gymnasium","정규시즌","S47G01N223","원주DB프로미아레나","대구 한국가스공사 페가수스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N223"
"IB SPORTS","S47G01","서울 삼성",1,"20260309",0,84,494,"안양 정관장","서울 삼성 썬더스",79,"1900","203","kgc","월","ss","70",1,10049863,224,"35","T21","2103",47,"Seoul Jamsil Gymnasium","정규시즌","S47G01N224","잠실실내","안양 정관장 레드부스터스",1,NA,"2025-2026","잠실실내체육관","01","R","X","S47G01N224"
"IB SPORTS","S47G01","부산 KCC",1,"20260310",0,89,495,"울산 현대모비스","부산 KCC 이지스",90,"1900","200","hd","화","kcc","10",1,NA,225,"60","T21","2100",47,"Busan Sajik Gymnasium","정규시즌","S47G01N225","부산사직","울산 현대모비스 피버스",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N225"
"IB SPORTS","S47G01","창원 LG",1,"20260311",0,74,496,"고양 소노","창원 LG 세이커스",70,"1900","206","sono","수","lg","66",1,10049900,226,"50","T21","2106",47,"Changwon Gymnasium","정규시즌","S47G01N226","창원체육관","고양 소노 스카이거너스",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N226"
"tvN SPORTS","S47G01","서울 SK",1,"20260312",0,68,497,"원주 DB","서울 SK 나이츠",89,"1900","158","db","목","sk","16",1,10049913,227,"55","T36","2058",47,"Jamsil Student Gymnasium","정규시즌","S47G01N227","잠실학생","원주 DB 프로미",1,NA,"2025-2026","잠실학생체육관","01","R","X","S47G01N227"
"tvN SPORTS","S47G01","창원 LG",1,"20260313",0,88,498,"서울 삼성","창원 LG 세이커스",97,"1900","205","ss","금","lg","35",1,10049928,228,"50","T36","2105",47,"Changwon Gymnasium","정규시즌","S47G01N228","창원체육관","서울 삼성 썬더스",1,NA,"2025-2026","창원체육관","01","R","X","S47G01N228"
"IB SPORTS","S47G01","수원 KT",1,"20260314",0,75,499,"서울 SK","수원 KT 소닉붐",69,"1400","202","sk","토","kt","55",1,10049940,229,"06","T21","1602",47,"Suwon KT Sonicboom Arena","정규시즌","S47G01N229","수원 KT 소닉붐 아레나","서울 SK 나이츠",1,NA,"2025-2026","수원 KT 소닉붐 아레나","01","R","X","S47G01N229"
"tvN SPORTS","S47G01","부산 KCC",1,"20260314",0,91,500,"안양 정관장","부산 KCC 이지스",86,"1400","200","kgc","토","kcc","70",1,10049941,230,"60","T36","1600",47,"Busan Sajik Gymnasium","정규시즌","S47G01N230","부산사직","안양 정관장 레드부스터스",1,NA,"2025-2026","부산사직체육관","01","R","X","S47G01N230"
"tvN SPORTS","S47G01","대구 한국가스공사",1,"20260314",0,74,501,"울산 현대모비스","대구 한국가스공사 페가수스",84,"1630","200","hd","토","pega","10",1,NA,231,"64","T36","1830",47,"Daegue Gymnasium","정규시즌","S47G01N231","대구","울산 현대모비스 피버스",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N231"
"tvN SPORTS","S47G01","원주 DB",1,"20260315",0,77,502,"창원 LG","원주 DB 프로미",69,"1400","157","lg","일","db","50",1,10049976,232,"16","T36","1557",47,"Wonju Gymnasium","정규시즌","S47G01N232","원주DB프로미아레나","창원 LG 세이커스",1,NA,"2025-2026","원주DB프로미아레나","01","R","X","S47G01N232"
"IB SPORTS","S47G01","고양 소노",1,"20260315",0,75,503,"서울 삼성","고양 소노 스카이거너스",98,"1400","152","ss","일","sono","35",1,10049977,233,"66","T21","1552",47,"GOYANG SONO ARENA","정규시즌","S47G01N233","고양소노아레나","서울 삼성 썬더스",1,NA,"2025-2026","고양소노아레나","01","R","X","S47G01N233"
"tvN SPORTS","S47G01","울산 현대모비스",1,"20260315",0,74,504,"부산 KCC","울산 현대모비스 피버스",85,"1630","144","kcc","일","hd","60",1,NA,234,"10","T36","1814",47,"Dongcheon Gymnasium","정규시즌","S47G01N234","울산동천","부산 KCC 이지스",1,NA,"2025-2026","울산동천체육관","01","R","X","S47G01N234"
"IB SPORTS","S47G01","대구 한국가스공사",1,"20260316",0,68,505,"안양 정관장","대구 한국가스공사 페가수스",80,"1900","154","kgc","월","pega","70",1,10050010,235,"64","T21","2054",47,"Daegue Gymnasium","정규시즌","S47G01N235","대구","안양 정관장 레드부스터스",1,NA,"2025-2026","대구체육관","01","R","X","S47G01N235"
