"tv","glkey","tnameH","seasonGrade","gameDate","bookmarkFlag","scoreA","challengeSq","tnameA","tnameFH","scoreH","gameStart","gameTime","logoA","weekDay","logoH","tcodeA","isEnded","artcSq","gameNo","tcodeH","tvCode","gameEnd","seasonCode","stadiumnameEn","seasonCategoryName","gmkey","stadiumname","tnameFA","isStarted","replayUrl","seasonName1","stadiumnameF","gameCode","seasonCategory","playingQuarter","game_id"
"tvN SPORTS","S45G01","고양 소노",1,"20241213",0,82,81,"서울 삼성","고양 소노 스카이거너스",73,"1900","200","ss","금","sono","35",1,10040914,81,"66","T36","2100",45,"GOYANG SONO ARENA","정규시즌","S45G01N81","고양 소노 아레나","서울 삼성 썬더스",1,NA,"2024-2025","고양 소노 아레나","01","R","X","S45G01N81"
"IB SPORTS","S45G01","안양 정관장",1,"20241213",0,79,82,"창원 LG","안양 정관장 레드부스터스",68,"1900","154","lg","금","kgc","50",1,10040915,82,"70","T21","2054",45,"Anyang Gymnasium","정규시즌","S45G01N82","안양 정관장 아레나","창원 LG 세이커스",1,NA,"2024-2025","안양 정관장 아레나","01","R","X","S45G01N82"
"tvN SPORTS","S45G01","부산 KCC",1,"20241214",0,92,83,"원주 DB","부산 KCC 이지스",88,"1400","146","db","토","kcc","16",1,10040973,83,"60","T36","1546",45,"Busan Sajik Gymnasium","정규시즌","S45G01N83","부산사직","원주 DB 프로미",1,NA,"2024-2025","부산사직체육관","01","R","X","S45G01N83"
"IB SPORTS","S45G01","수원 KT",1,"20241214",0,87,84,"대구 한국가스공사","수원 KT 소닉붐",83,"1400","206","pega","토","kt","64",1,10040974,84,"06","T21","1606",45,"Suwon KT Sonicboom Arena","정규시즌","S45G01N84","수원 KT 아레나","대구 한국가스공사 페가수스",1,NA,"2024-2025","수원 KT 아레나","01","R","X","S45G01N84"
"tvN SPORTS","S45G01","서울 SK",1,"20241214",0,90,85,"울산 현대모비스","서울 SK 나이츠",89,"1600","149","hd","토","sk","10",1,10040975,85,"55","T36","1749",45,"Jamsil Student Gymnasium","정규시즌","S45G01N85","잠실학생","울산 현대모비스 피버스",1,NA,"2024-2025","잠실학생체육관","01","R","X","S45G01N85"
"tvN SPORTS","S45G01","부산 KCC",1,"20241215",0,74,86,"창원 LG","부산 KCC 이지스",52,"1400","143","lg","일","kcc","50",1,10041034,86,"60","T36","1543",45,"Busan Sajik Gymnasium","정규시즌","S45G01N86","부산사직","창원 LG 세이커스",1,NA,"2024-2025","부산사직체육관","01","R","X","S45G01N86"
"IB SPORTS","S45G01","안양 정관장",1,"20241215",0,78,87,"고양 소노","안양 정관장 레드부스터스",79,"1400","201","sono","일","kgc","66",1,10041035,87,"70","T21","1601",45,"Anyang Gymnasium","정규시즌","S45G01N87","안양 정관장 아레나","고양 소노 스카이거너스",1,NA,"2024-2025","안양 정관장 아레나","01","R","X","S45G01N87"
"tvN SPORTS","S45G01","서울 SK",1,"20241215",0,88,88,"서울 삼성","서울 SK 나이츠",84,"1600","202","ss","일","sk","35",1,10041039,88,"55","T36","1802",45,"Jamsil Student Gymnasium","정규시즌","S45G01N88","잠실학생","서울 삼성 썬더스",1,NA,"2024-2025","잠실학생체육관","01","R","X","S45G01N88"
"tvN SPORTS","S45G01","원주 DB",1,"20241216",0,66,89,"수원 KT","원주 DB 프로미",72,"1900","150","kt","월","db","06",1,10041113,89,"16","T36","2050",45,"Wonju Gymnasium","정규시즌","S45G01N89","원주종합","수원 KT 소닉붐",1,NA,"2024-2025","원주종합체육관","01","R","X","S45G01N89"
"tvN SPORTS","S45G01","창원 LG",1,"20241217",0,76,90,"서울 삼성","창원 LG 세이커스",90,"1900","148","ss","화","lg","35",1,10041137,90,"50","T36","2048",45,"Changwon Gymnasium","정규시즌","S45G01N90","창원체육관","서울 삼성 썬더스",1,NA,"2024-2025","창원체육관","01","R","X","S45G01N90"
"tvN SPORTS","S45G01","고양 소노",1,"20241218",0,58,91,"수원 KT","고양 소노 스카이거너스",75,"1900","150","kt","수","sono","06",1,10041167,91,"66","T36","2050",45,"GOYANG SONO ARENA","정규시즌","S45G01N91","고양 소노 아레나","수원 KT 소닉붐",1,NA,"2024-2025","고양 소노 아레나","01","R","X","S45G01N91"
"IB SPORTS","S45G01","울산 현대모비스",1,"20241219",0,79,92,"서울 삼성","울산 현대모비스 피버스",81,"1900","200","ss","목","hd","35",1,10041199,92,"10","T21","2100",45,"Dongcheon Gymnasium","정규시즌","S45G01N92","울산동천","서울 삼성 썬더스",1,NA,"2024-2025","울산동천체육관","01","R","X","S45G01N92"
"tvN SPORTS","S45G01","원주 DB",1,"20241219",0,57,93,"안양 정관장","원주 DB 프로미",74,"1900","137","kgc","목","db","70",1,10041200,93,"16","T36","2037",45,"Wonju Gymnasium","정규시즌","S45G01N93","원주종합","안양 정관장 레드부스터스",1,NA,"2024-2025","원주종합체육관","01","R","X","S45G01N93"
"IB SPORTS","S45G01","창원 LG",1,"20241220",0,74,94,"부산 KCC","창원 LG 세이커스",86,"1900","150","kcc","금","lg","60",1,10041253,94,"50","T21","2050",45,"Changwon Gymnasium","정규시즌","S45G01N94","창원체육관","부산 KCC 이지스",1,NA,"2024-2025","창원체육관","01","R","X","S45G01N94"
"tvN SPORTS","S45G01","수원 KT",1,"20241220",0,86,95,"대구 한국가스공사","수원 KT 소닉붐",88,"1900","0","pega","금","kt","64",1,10041254,95,"06","T36","0000",45,"Suwon KT Sonicboom Arena","정규시즌","S45G01N95","수원 KT 아레나","대구 한국가스공사 페가수스",1,NA,"2024-2025","수원 KT 아레나","01","R","EQ1","S45G01N95"
"tvN SPORTS","S45G01","고양 소노",1,"20241221",0,61,96,"서울 삼성","고양 소노 스카이거너스",81,"1400","142","ss","토","sono","35",1,10041307,96,"66","T36","1542",45,"GOYANG SONO ARENA","정규시즌","S45G01N96","고양 소노 아레나","서울 삼성 썬더스",1,NA,"2024-2025","고양 소노 아레나","01","R","X","S45G01N96"
"IB SPORTS","S45G01","안양 정관장",1,"20241221",0,77,97,"서울 SK","안양 정관장 레드부스터스",73,"1400","150","sk","토","kgc","55",1,10041308,97,"70","T21","1550",45,"Anyang Gymnasium","정규시즌","S45G01N97","안양 정관장 아레나","서울 SK 나이츠",1,NA,"2024-2025","안양 정관장 아레나","01","R","X","S45G01N97"
"tvN SPORTS","S45G01","원주 DB",1,"20241221",0,72,98,"울산 현대모비스","원주 DB 프로미",95,"1600","145","hd","토","db","10",1,10041310,98,"16","T36","1745",45,"Wonju Gymnasium","정규시즌","S45G01N98","원주종합","울산 현대모비스 피버스",1,NA,"2024-2025","원주종합체육관","01","R","X","S45G01N98"
"IB SPORTS","S45G01","안양 정관장",1,"20241222",0,69,100,"창원 LG","안양 정관장 레드부스터스",60,"1400","150","lg","일","kgc","50",1,10041379,100,"70","T21","1550",45,"Anyang Gymnasium","정규시즌","S45G01N100","안양 정관장 아레나","창원 LG 세이커스",1,NA,"2024-2025","안양 정관장 아레나","01","R","X","S45G01N100"
"tvN SPORTS","S45G01","부산 KCC",1,"20241222",0,97,99,"대구 한국가스공사","부산 KCC 이지스",71,"1400","141","pega","일","kcc","64",1,10041378,99,"60","T36","1541",45,"Busan Sajik Gymnasium","정규시즌","S45G01N99","부산사직","대구 한국가스공사 페가수스",1,NA,"2024-2025","부산사직체육관","01","R","X","S45G01N99"
"tvN SPORTS","S45G01","원주 DB",1,"20241222",0,81,101,"수원 KT","원주 DB 프로미",77,"1600","155","kt","일","db","06",1,10041381,101,"16","T36","1755",45,"Wonju Gymnasium","정규시즌","S45G01N101","원주종합","수원 KT 소닉붐",1,NA,"2024-2025","원주종합체육관","01","R","X","S45G01N101"
"IB SPORTS","S45G01","수원 KT",1,"20241224",0,78,102,"울산 현대모비스","수원 KT 소닉붐",91,"1900","151","hd","화","kt","10",1,10041460,102,"06","T21","2051",45,"Suwon KT Sonicboom Arena","정규시즌","S45G01N102","수원 KT 아레나","울산 현대모비스 피버스",1,NA,"2024-2025","수원 KT 아레나","01","R","X","S45G01N102"
"IB SPORTS","S45G01","부산 KCC",1,"20241225",0,68,103,"안양 정관장","부산 KCC 이지스",94,"1400","131","kgc","수","kcc","70",1,10041494,103,"60","T21","1531",45,"Busan Sajik Gymnasium","정규시즌","S45G01N103","부산사직","안양 정관장 레드부스터스",1,NA,"2024-2025","부산사직체육관","01","R","X","S45G01N103"
"tvN SPORTS","S45G01","고양 소노",1,"20241225",0,81,104,"원주 DB","고양 소노 스카이거너스",87,"1400","201","db","수","sono","16",1,10041495,104,"66","T36","1601",45,"GOYANG SONO ARENA","정규시즌","S45G01N104","고양 소노 아레나","원주 DB 프로미",1,NA,"2024-2025","고양 소노 아레나","01","R","X","S45G01N104"
"tvN SPORTS","S45G01","서울 SK",1,"20241225",0,60,105,"서울 삼성","서울 SK 나이츠",63,"1600","145","ss","수","sk","35",1,10041496,105,"55","T36","1745",45,"Jamsil Student Gymnasium","정규시즌","S45G01N105","잠실학생","서울 삼성 썬더스",1,NA,"2024-2025","잠실학생체육관","01","R","X","S45G01N105"
"tvN SPORTS","S45G01","대구 한국가스공사",1,"20241226",0,85,106,"창원 LG","대구 한국가스공사 페가수스",54,"1900","157","lg","목","pega","50",1,10041567,106,"64","T36","2057",45,"Daegue Gymnasium","정규시즌","S45G01N106","대구","창원 LG 세이커스",1,NA,"2024-2025","대구체육관","01","R","X","S45G01N106"
"IB SPORTS","S45G01","부산 KCC",1,"20241227",0,95,107,"울산 현대모비스","부산 KCC 이지스",79,"1900","149","hd","금","kcc","10",1,10041594,107,"60","T21","2049",45,"Busan Sajik Gymnasium","정규시즌","S45G01N107","부산사직","울산 현대모비스 피버스",1,NA,"2024-2025","부산사직체육관","01","R","X","S45G01N107"
"tvN SPORTS","S45G01","원주 DB",1,"20241227",0,75,108,"서울 SK","원주 DB 프로미",80,"1900","150","sk","금","db","55",1,10041595,108,"16","T36","2050",45,"Wonju Gymnasium","정규시즌","S45G01N108","원주종합","서울 SK 나이츠",1,NA,"2024-2025","원주종합체육관","01","R","X","S45G01N108"
"IB SPORTS","S45G01","창원 LG",1,"20241228",0,72,109,"수원 KT","창원 LG 세이커스",74,"1400","158","kt","토","lg","06",1,10041632,109,"50","T21","1558",45,"Changwon Gymnasium","정규시즌","S45G01N109","창원체육관","수원 KT 소닉붐",1,NA,"2024-2025","창원체육관","01","R","X","S45G01N109"
"tvN SPORTS","S45G01","대구 한국가스공사",1,"20241228",0,73,110,"고양 소노","대구 한국가스공사 페가수스",76,"1400","208","sono","토","pega","66",1,10041633,110,"64","T36","1608",45,"Daegue Gymnasium","정규시즌","S45G01N110","대구","고양 소노 스카이거너스",1,NA,"2024-2025","대구체육관","01","R","X","S45G01N110"
"tvN SPORTS","S45G01","안양 정관장",1,"20241228",0,100,111,"서울 삼성","안양 정관장 레드부스터스",78,"1600","150","ss","토","kgc","35",1,10041639,111,"70","T36","1750",45,"Anyang Gymnasium","정규시즌","S45G01N111","안양 정관장 아레나","서울 삼성 썬더스",1,NA,"2024-2025","안양 정관장 아레나","01","R","X","S45G01N111"
"tvN SPORTS","S45G01","창원 LG",1,"20241229",0,60,112,"원주 DB","창원 LG 세이커스",94,"1400","141","db","일","lg","16",1,NA,112,"50","T36","1541",45,"Changwon Gymnasium","정규시즌","S45G01N112","창원체육관","원주 DB 프로미",1,NA,"2024-2025","창원체육관","01","R","X","S45G01N112"
"IB SPORTS","S45G01","울산 현대모비스",1,"20241229",0,67,113,"고양 소노","울산 현대모비스 피버스",84,"1400","153","sono","일","hd","66",1,NA,113,"10","T21","1553",45,"Dongcheon Gymnasium","정규시즌","S45G01N113","울산동천","고양 소노 스카이거너스",1,NA,"2024-2025","울산동천체육관","01","R","X","S45G01N113"
"tvN SPORTS","S45G01","부산 KCC",1,"20241229",0,96,114,"서울 SK","부산 KCC 이지스",86,"1600","202","sk","일","kcc","55",1,NA,114,"60","T36","1802",45,"Busan Sajik Gymnasium","정규시즌","S45G01N114","부산사직","서울 SK 나이츠",1,NA,"2024-2025","부산사직체육관","01","R","X","S45G01N114"
"tvN SPORTS","S45G01","울산 현대모비스",1,"20241231",0,81,115,"대구 한국가스공사","울산 현대모비스 피버스",88,"2200","154","pega","화","hd","64",1,NA,115,"10","T36","2354",45,"Dongcheon Gymnasium","정규시즌","S45G01N115","울산동천","대구 한국가스공사 페가수스",1,NA,"2024-2025","울산동천체육관","01","R","X","S45G01N115"
"tvN SPORTS","S45G01","수원 KT",1,"20250101",0,68,116,"부산 KCC","수원 KT 소닉붐",86,"1400","140","kcc","수","kt","60",1,10041794,116,"06","T36","1540",45,"Suwon KT Sonicboom Arena","정규시즌","S45G01N116","수원 KT 아레나","부산 KCC 이지스",1,NA,"2024-2025","수원 KT 아레나","01","R","X","S45G01N116"
"IB SPORTS","S45G01","창원 LG",1,"20250101",0,77,117,"서울 SK","창원 LG 세이커스",74,"1400","145","sk","수","lg","55",1,10041795,117,"50","T21","1545",45,"Changwon Gymnasium","정규시즌","S45G01N117","창원체육관","서울 SK 나이츠",1,NA,"2024-2025","창원체육관","01","R","X","S45G01N117"
"tvN SPORTS","S45G01","안양 정관장",1,"20250101",0,62,118,"고양 소노","안양 정관장 레드부스터스",59,"1600","157","sono","수","kgc","66",1,10041801,118,"70","T36","1757",45,"Anyang Gymnasium","정규시즌","S45G01N118","안양 정관장 아레나","고양 소노 스카이거너스",1,NA,"2024-2025","안양 정관장 아레나","01","R","X","S45G01N118"
"tvN SPORTS","S45G01","서울 삼성",1,"20250102",0,80,119,"원주 DB","서울 삼성 썬더스",79,"1900","157","db","목","ss","16",1,10041866,119,"35","T36","2057",45,"Seoul Jamsil Gymnasium","정규시즌","S45G01N119","잠실실내","원주 DB 프로미",1,NA,"2024-2025","잠실실내체육관","01","R","X","S45G01N119"
"IB SPORTS","S45G01","수원 KT",1,"20250103",0,64,120,"안양 정관장","수원 KT 소닉붐",80,"1900","147","kgc","금","kt","70",1,10041892,120,"06","T21","2047",45,"Suwon KT Sonicboom Arena","정규시즌","S45G01N120","수원 KT 아레나","안양 정관장 레드부스터스",1,NA,"2024-2025","수원 KT 아레나","01","R","X","S45G01N120"
"tvN SPORTS","S45G01","서울 SK",1,"20250103",0,70,121,"고양 소노","서울 SK 나이츠",78,"1900","141","sono","금","sk","66",1,10041893,121,"55","T36","2041",45,"Jamsil Student Gymnasium","정규시즌","S45G01N121","잠실학생","고양 소노 스카이거너스",1,NA,"2024-2025","잠실학생체육관","01","R","X","S45G01N121"
"IB SPORTS","S45G01","울산 현대모비스",1,"20250104",0,64,122,"창원 LG","울산 현대모비스 피버스",85,"1400","150","lg","토","hd","50",1,10041937,122,"10","T21","1550",45,"Dongcheon Gymnasium","정규시즌","S45G01N122","울산동천","창원 LG 세이커스",1,NA,"2024-2025","울산동천체육관","01","R","X","S45G01N122"
"tvN SPORTS","S45G01","서울 삼성",1,"20250104",0,114,123,"대구 한국가스공사","서울 삼성 썬더스",77,"1400","151","pega","토","ss","64",1,10041938,123,"35","T36","1551",45,"Seoul Jamsil Gymnasium","정규시즌","S45G01N123","잠실실내","대구 한국가스공사 페가수스",1,NA,"2024-2025","잠실실내체육관","01","R","X","S45G01N123"
"tvN SPORTS","S45G01","부산 KCC",1,"20250104",0,88,124,"원주 DB","부산 KCC 이지스",86,"1600","151","db","토","kcc","16",1,10041939,124,"60","T36","1751",45,"Busan Sajik Gymnasium","정규시즌","S45G01N124","부산사직","원주 DB 프로미",1,NA,"2024-2025","부산사직체육관","01","R","X","S45G01N124"
"IB SPORTS","S45G01","창원 LG",1,"20250105",0,64,125,"고양 소노","창원 LG 세이커스",67,"1400","153","sono","일","lg","66",1,10042009,125,"50","T21","1553",45,"Changwon Gymnasium","정규시즌","S45G01N125","창원체육관","고양 소노 스카이거너스",1,NA,"2024-2025","창원체육관","01","R","X","S45G01N125"
"tvN SPORTS","S45G01","서울 SK",1,"20250105",0,63,126,"수원 KT","서울 SK 나이츠",67,"1400","159","kt","일","sk","06",1,10042010,126,"55","T36","1559",45,"Jamsil Student Gymnasium","정규시즌","S45G01N126","잠실학생","수원 KT 소닉붐",1,NA,"2024-2025","잠실학생체육관","01","R","X","S45G01N126"
"tvN SPORTS","S45G01","안양 정관장",1,"20250105",0,84,127,"대구 한국가스공사","안양 정관장 레드부스터스",77,"1600","0","pega","일","kgc","64",1,10042011,127,"70","T36","0000",45,"Anyang Gymnasium","정규시즌","S45G01N127","안양 정관장 아레나","대구 한국가스공사 페가수스",1,NA,"2024-2025","안양 정관장 아레나","01","R","Q4","S45G01N127"
"tvN SPORTS","S45G01","서울 삼성",1,"20250106",0,72,128,"부산 KCC","서울 삼성 썬더스",86,"1900","136","kcc","월","ss","60",1,10042085,128,"35","T36","2036",45,"Seoul Jamsil Gymnasium","정규시즌","S45G01N128","잠실실내","부산 KCC 이지스",1,NA,"2024-2025","잠실실내체육관","01","R","X","S45G01N128"
"tvN SPORTS","S45G01","서울 SK",1,"20250107",0,55,129,"대구 한국가스공사","서울 SK 나이츠",63,"1900","157","pega","화","sk","64",1,10042112,129,"55","T36","2057",45,"Jamsil Student Gymnasium","정규시즌","S45G01N129","잠실학생","대구 한국가스공사 페가수스",1,NA,"2024-2025","잠실학생체육관","01","R","X","S45G01N129"
"tvN SPORTS","S45G01","울산 현대모비스",1,"20250108",0,77,130,"안양 정관장","울산 현대모비스 피버스",92,"1900","158","kgc","수","hd","70",1,10042139,130,"10","T36","2058",45,"Dongcheon Gymnasium","정규시즌","S45G01N130","울산동천","안양 정관장 레드부스터스",1,NA,"2024-2025","울산동천체육관","01","R","X","S45G01N130"
"IB SPORTS","S45G01","서울 삼성",1,"20250109",0,88,131,"창원 LG","서울 삼성 썬더스",92,"1900","155","lg","목","ss","50",1,10042165,131,"35","T21","2055",45,"Seoul Jamsil Gymnasium","정규시즌","S45G01N131","잠실실내","창원 LG 세이커스",1,NA,"2024-2025","잠실실내체육관","01","R","X","S45G01N131"
"tvN SPORTS","S45G01","고양 소노",1,"20250109",0,93,132,"부산 KCC","고양 소노 스카이거너스",68,"1900","137","kcc","목","sono","60",1,10042166,132,"66","T36","2037",45,"GOYANG SONO ARENA","정규시즌","S45G01N132","고양 소노 아레나","부산 KCC 이지스",1,NA,"2024-2025","고양 소노 아레나","01","R","X","S45G01N132"
"IB SPORTS","S45G01","서울 SK",1,"20250110",0,70,133,"울산 현대모비스","서울 SK 나이츠",76,"1900","150","hd","금","sk","10",1,10042216,133,"55","T21","2050",45,"Jamsil Student Gymnasium","정규시즌","S45G01N133","잠실학생","울산 현대모비스 피버스",1,NA,"2024-2025","잠실학생체육관","01","R","X","S45G01N133"
"tvN SPORTS","S45G01","대구 한국가스공사",1,"20250110",0,61,134,"원주 DB","대구 한국가스공사 페가수스",84,"1900","154","db","금","pega","16",1,10042217,134,"64","T36","2054",45,"Daegue Gymnasium","정규시즌","S45G01N134","대구","원주 DB 프로미",1,NA,"2024-2025","대구체육관","01","R","X","S45G01N134"
"tvN SPORTS","S45G01","수원 KT",1,"20250111",0,78,135,"서울 삼성","수원 KT 소닉붐",63,"1400","146","ss","토","kt","35",1,10042265,135,"06","T36","1546",45,"Suwon KT Sonicboom Arena","정규시즌","S45G01N135","수원 KT 아레나","서울 삼성 썬더스",1,NA,"2024-2025","수원 KT 아레나","01","R","X","S45G01N135"
"IB SPORTS","S45G01","안양 정관장",1,"20250111",0,86,136,"창원 LG","안양 정관장 레드부스터스",82,"1400","153","lg","토","kgc","50",1,10042266,136,"70","T21","1553",45,"Anyang Gymnasium","정규시즌","S45G01N136","안양 정관장 아레나","창원 LG 세이커스",1,NA,"2024-2025","안양 정관장 아레나","01","R","X","S45G01N136"
"tvN SPORTS","S45G01","고양 소노",1,"20250111",0,73,137,"부산 KCC","고양 소노 스카이거너스",70,"1600","158","kcc","토","sono","60",1,10042267,137,"66","T36","1758",45,"GOYANG SONO ARENA","정규시즌","S45G01N137","고양 소노 아레나","부산 KCC 이지스",1,NA,"2024-2025","고양 소노 아레나","01","R","X","S45G01N137"
"tvN SPORTS","S45G01","원주 DB",1,"20250112",0,94,138,"울산 현대모비스","원주 DB 프로미",69,"1400","145","hd","일","db","10",1,10042338,138,"16","T36","1545",45,"Wonju Gymnasium","정규시즌","S45G01N138","원주종합","울산 현대모비스 피버스",1,NA,"2024-2025","원주종합체육관","01","R","X","S45G01N138"
"IB SPORTS","S45G01","안양 정관장",1,"20250112",0,67,139,"대구 한국가스공사","안양 정관장 레드부스터스",74,"1400","206","pega","일","kgc","64",1,10042339,139,"70","T21","1606",45,"Anyang Gymnasium","정규시즌","S45G01N139","안양 정관장 아레나","대구 한국가스공사 페가수스",1,NA,"2024-2025","안양 정관장 아레나","01","R","X","S45G01N139"
"tvN SPORTS","S45G01","고양 소노",1,"20250112",0,84,140,"서울 SK","고양 소노 스카이거너스",57,"1600","140","sk","일","sono","55",1,10042340,140,"66","T36","1740",45,"GOYANG SONO ARENA","정규시즌","S45G01N140","고양 소노 아레나","서울 SK 나이츠",1,NA,"2024-2025","고양 소노 아레나","01","R","X","S45G01N140"
"tvN SPORTS","S45G01","부산 KCC",1,"20250113",0,81,141,"서울 삼성","부산 KCC 이지스",69,"1900","140","ss","월","kcc","35",1,10042406,141,"60","T36","2040",45,"Busan Sajik Gymnasium","정규시즌","S45G01N141","부산사직","서울 삼성 썬더스",1,NA,"2024-2025","부산사직체육관","01","R","X","S45G01N141"
"IB SPORTS","S45G01","수원 KT",1,"20250113",0,78,142,"창원 LG","수원 KT 소닉붐",70,"1900","143","lg","월","kt","50",1,10042407,142,"06","T21","2043",45,"Suwon KT Sonicboom Arena","정규시즌","S45G01N142","수원 KT 아레나","창원 LG 세이커스",1,NA,"2024-2025","수원 KT 아레나","01","R","X","S45G01N142"
"tvN SPORTS","S45G01","원주 DB",1,"20250114",0,68,143,"대구 한국가스공사","원주 DB 프로미",80,"1900","154","pega","화","db","64",1,10042452,143,"16","T36","2054",45,"Wonju Gymnasium","정규시즌","S45G01N143","원주종합","대구 한국가스공사 페가수스",1,NA,"2024-2025","원주종합체육관","01","R","X","S45G01N143"
"IB SPORTS","S45G01","서울 SK",1,"20250114",0,69,144,"안양 정관장","서울 SK 나이츠",84,"1900","134","kgc","화","sk","70",1,10042453,144,"55","T21","2034",45,"Jamsil Student Gymnasium","정규시즌","S45G01N144","잠실학생","안양 정관장 레드부스터스",1,NA,"2024-2025","잠실학생체육관","01","R","X","S45G01N144"
"IB SPORTS","S45G01","창원 LG",1,"20250115",0,79,145,"서울 삼성","창원 LG 세이커스",84,"1900","159","ss","수","lg","35",1,10042507,145,"50","T21","2059",45,"Changwon Gymnasium","정규시즌","S45G01N145","창원체육관","서울 삼성 썬더스",1,NA,"2024-2025","창원체육관","01","R","X","S45G01N145"
"tvN SPORTS","S45G01","고양 소노",1,"20250115",0,81,146,"울산 현대모비스","고양 소노 스카이거너스",84,"1900","204","hd","수","sono","10",1,10042508,146,"66","T36","2104",45,"GOYANG SONO ARENA","정규시즌","S45G01N146","고양 소노 아레나","울산 현대모비스 피버스",1,NA,"2024-2025","고양 소노 아레나","01","R","X","S45G01N146"
"tvN SPORTS","S45G01","서울 SK",1,"20250116",0,65,147,"원주 DB","서울 SK 나이츠",74,"1900","144","db","목","sk","16",1,10042558,147,"55","T36","2044",45,"Jamsil Student Gymnasium","정규시즌","S45G01N147","잠실학생","원주 DB 프로미",1,NA,"2024-2025","잠실학생체육관","01","R","X","S45G01N147"
"IB SPORTS","S45G01","대구 한국가스공사",1,"20250116",0,74,148,"수원 KT","대구 한국가스공사 페가수스",76,"1900","201","kt","목","pega","06",1,10042559,148,"64","T21","2101",45,"Daegue Gymnasium","정규시즌","S45G01N148","대구","수원 KT 소닉붐",1,NA,"2024-2025","대구체육관","01","R","X","S45G01N148"
NA,"S45G01","수원 KT",1,"20250122",0,65,149,"서울 삼성","수원 KT 소닉붐",74,"1900","150","ss","수","kt","35",1,10042673,149,"06",NA,"2050",45,"Suwon KT Sonicboom Arena","정규시즌","S45G01N149","수원 KT 아레나","서울 삼성 썬더스",1,NA,"2024-2025","수원 KT 아레나","01","R","X","S45G01N149"
"IB SPORTS","S45G01","안양 정관장",1,"20250122",0,82,150,"원주 DB","안양 정관장 레드부스터스",75,"1900","154","db","수","kgc","16",1,10042674,150,"70","T21","2054",45,"Anyang Gymnasium","정규시즌","S45G01N150","안양 정관장 아레나","원주 DB 프로미",1,NA,"2024-2025","안양 정관장 아레나","01","R","X","S45G01N150"
NA,"S45G01","울산 현대모비스",1,"20250123",0,83,151,"서울 SK","울산 현대모비스 피버스",71,"1900","149","sk","목","hd","55",1,10042727,151,"10",NA,"2049",45,"Dongcheon Gymnasium","정규시즌","S45G01N151","울산동천","서울 SK 나이츠",1,NA,"2024-2025","울산동천체육관","01","R","X","S45G01N151"
"IB SPORTS","S45G01","창원 LG",1,"20250123",0,62,152,"고양 소노","창원 LG 세이커스",67,"1900","150","sono","목","lg","66",1,10042728,152,"50","T21","2050",45,"Changwon Gymnasium","정규시즌","S45G01N152","창원체육관","고양 소노 스카이거너스",1,NA,"2024-2025","창원체육관","01","R","X","S45G01N152"
"IB SPORTS","S45G01","수원 KT",1,"20250124",0,93,153,"안양 정관장","수원 KT 소닉붐",72,"1900","140","kgc","금","kt","70",1,10042776,153,"06","T21","2040",45,"Suwon KT Sonicboom Arena","정규시즌","S45G01N153","수원 KT 아레나","안양 정관장 레드부스터스",1,NA,"2024-2025","수원 KT 아레나","01","R","X","S45G01N153"
NA,"S45G01","원주 DB",1,"20250124",0,92,154,"서울 삼성","원주 DB 프로미",99,"1900","150","ss","금","db","35",1,10042777,154,"16",NA,"2050",45,"Wonju Gymnasium","정규시즌","S45G01N154","원주종합","서울 삼성 썬더스",1,NA,"2024-2025","원주종합체육관","01","R","X","S45G01N154"
"tvN SPORTS","S45G01","부산 KCC",1,"20250125",0,72,155,"서울 SK","부산 KCC 이지스",89,"1400","141","sk","토","kcc","55",1,10042829,155,"60","T36","1541",45,"Busan Sajik Gymnasium","정규시즌","S45G01N155","부산사직","서울 SK 나이츠",1,NA,"2024-2025","부산사직체육관","01","R","X","S45G01N155"
"IB SPORTS","S45G01","창원 LG",1,"20250125",0,68,156,"울산 현대모비스","창원 LG 세이커스",71,"1400","201","hd","토","lg","10",1,10042830,156,"50","T21","1601",45,"Changwon Gymnasium","정규시즌","S45G01N156","창원체육관","울산 현대모비스 피버스",1,NA,"2024-2025","창원체육관","01","R","X","S45G01N156"
"IB SPORTS","S45G01","고양 소노",1,"20250125",0,76,157,"대구 한국가스공사","고양 소노 스카이거너스",56,"1600","158","pega","토","sono","64",1,10042831,157,"66","T21","1758",45,"GOYANG SONO ARENA","정규시즌","S45G01N157","고양 소노 아레나","대구 한국가스공사 페가수스",1,NA,"2024-2025","고양 소노 아레나","01","R","X","S45G01N157"
"tvN SPORTS","S45G01","울산 현대모비스",1,"20250126",0,78,158,"수원 KT","울산 현대모비스 피버스",72,"1400","201","kt","일","hd","06",1,10042905,158,"10","T36","1601",45,"Dongcheon Gymnasium","정규시즌","S45G01N158","울산동천","수원 KT 소닉붐",1,NA,"2024-2025","울산동천체육관","01","R","X","S45G01N158"
"IB SPORTS","S45G01","서울 삼성",1,"20250126",0,85,159,"안양 정관장","서울 삼성 썬더스",74,"1400","150","kgc","일","ss","70",1,10042906,159,"35","T21","1550",45,"Seoul Jamsil Gymnasium","정규시즌","S45G01N159","잠실실내","안양 정관장 레드부스터스",1,NA,"2024-2025","잠실실내체육관","01","R","X","S45G01N159"
