"tv","glkey","tnameH","seasonGrade","gameDate","bookmarkFlag","scoreA","challengeSq","tnameA","tnameFH","scoreH","gameStart","gameTime","logoA","weekDay","logoH","tcodeA","isEnded","artcSq","gameNo","tcodeH","tvCode","gameEnd","seasonCode","stadiumnameEn","seasonCategoryName","gmkey","stadiumname","tnameFA","isStarted","replayUrl","seasonName1","stadiumnameF","gameCode","seasonCategory","playingQuarter","game_id"
"SPOTV","S43G01","울산 현대모비스",1,"20240106",0,82,NA,"수원 KT","울산 현대모비스 피버스",83,"1400","152","kt","토","hd","06",1,10034603,142,"10","T18","1552",43,"Dongcheon Gymnasium","정규시즌","S43G01N142","울산동천","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/112733491","2023-2024","울산동천체육관","01","R","X","S43G01N142"
"SPOTV / SPOTV ON","S43G01","서울 삼성",1,"20240106",0,87,NA,"원주 DB","서울 삼성 썬더스",73,"1600","151","db","토","ss","16",1,10034605,143,"35","T18,T25","1751",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N143","잠실실내","원주 DB 프로미",1,"https://vod.afreecatv.com/player/112740765","2023-2024","잠실실내체육관","01","R","X","S43G01N143"
"SPOTV2 / SPOTV ON","S43G01","서울 SK",1,"20240107",0,71,NA,"안양 정관장","서울 SK 나이츠",83,"1400","143","kgc","일","sk","70",1,10034632,144,"55","T24,T25","1543",43,"Jamsil Student Gymnasium","정규시즌","S43G01N144","잠실학생","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/112819017","2023-2024","잠실학생체육관","01","R","X","S43G01N144"
"SPOTV","S43G01","부산 KCC",1,"20240107",0,74,NA,"고양 소노","부산 KCC 이지스",83,"1400","157","sono","일","kcc","66",1,10034633,145,"60","T18","1557",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N145","부산사직","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/112819479","2023-2024","부산사직체육관","01","R","X","S43G01N145"
"SPOTV / SPOTV ON","S43G01","창원 LG",1,"20240107",0,79,NA,"울산 현대모비스","창원 LG 세이커스",90,"1600","153","hd","일","lg","10",1,10034635,146,"50","T18,T25","1753",43,"Changwon Gymnasium","정규시즌","S43G01N146","창원체육관","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/112827409","2023-2024","창원체육관","01","R","X","S43G01N146"
"SPOTV","S43G01","원주 DB",1,"20240108",0,86,NA,"수원 KT","원주 DB 프로미",94,"1900","156","kt","월","db","06",1,10034718,147,"16","T18","2056",43,"Wonju Gymnasium","정규시즌","S43G01N147","원주종합","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/112928763","2023-2024","원주종합체육관","01","R","X","S43G01N147"
"SPOTV2 / SPOTV ON","S43G01","대구 한국가스공사",1,"20240108",0,71,NA,"서울 삼성","대구 한국가스공사 페가수스",77,"1900","155","ss","월","pega","35",1,10034719,148,"64","T24,T25","2055",43,"대구체육관","정규시즌","S43G01N148","대구","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/112928609","2023-2024","대구체육관","01","R","X","S43G01N148"
"SPOTV2 / SPOTV ON","S43G01","창원 LG",1,"20240109",0,64,NA,"서울 SK","창원 LG 세이커스",57,"1900","149","sk","화","lg","55",1,10034761,149,"50","T24,T25","2049",43,"Changwon Gymnasium","정규시즌","S43G01N149","창원체육관","서울 SK 나이츠",1,"https://vod.afreecatv.com/player/113014109","2023-2024","창원체육관","01","R","X","S43G01N149"
"SPOTV","S43G01","부산 KCC",1,"20240109",0,86,NA,"울산 현대모비스","부산 KCC 이지스",91,"1900","150","hd","화","kcc","10",1,10034762,150,"60","T18","2050",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N150","부산사직","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/113014133","2023-2024","부산사직체육관","01","R","X","S43G01N150"
"SPOTV / SPOTV ON","S43G01","부산 KCC",1,"20240111",0,75,NA,"서울 SK","부산 KCC 이지스",90,"1900","144","sk","목","kcc","55",1,10034809,151,"60","T18,T25","2044",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N151","부산사직","서울 SK 나이츠",1,NA,"2023-2024","부산사직체육관","01","R","X","S43G01N151"
"SPOTV / SPOTV ON","S43G01","부산 KCC",1,"20240117",0,87,NA,"원주 DB","부산 KCC 이지스",84,"1900","155","db","수","kcc","16",1,10034905,152,"60","T18,T25","2055",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N152","부산사직","원주 DB 프로미",1,"https://vod.afreecatv.com/player/113720241","2023-2024","부산사직체육관","01","R","X","S43G01N152"
"SPOTV2","S43G01","고양 소노",1,"20240117",0,86,NA,"안양 정관장","고양 소노 스카이거너스",93,"1900","152","kgc","수","sono","70",1,10034906,153,"66","T24","2052",43,"GOYANG SONO ARENA","정규시즌","S43G01N153","고양 소노 아레나","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/113719927","2023-2024","고양 소노 아레나","01","R","X","S43G01N153"
"SPOTV","S43G01","대구 한국가스공사",1,"20240118",0,69,NA,"수원 KT","대구 한국가스공사 페가수스",80,"1900","159","kt","목","pega","06",1,10034957,154,"64","T18","2059",43,"대구체육관","정규시즌","S43G01N154","대구","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/113805947","2023-2024","대구체육관","01","R","X","S43G01N154"
"SPOTV2 / SPOTV ON","S43G01","서울 SK",1,"20240118",0,97,NA,"울산 현대모비스","서울 SK 나이츠",94,"1900","207","hd","목","sk","10",1,10034958,155,"55","T24,T25","2107",43,"Jamsil Student Gymnasium","정규시즌","S43G01N155","잠실학생","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/113806467","2023-2024","잠실학생체육관","01","R","X","S43G01N155"
"SPOTV / SPOTV ON","S43G01","부산 KCC",1,"20240119",0,101,NA,"창원 LG","부산 KCC 이지스",95,"1900","159","lg","금","kcc","50",1,10034988,156,"60","T18,T25","2059",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N156","부산사직","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/113892157","2023-2024","부산사직체육관","01","R","X","S43G01N156"
"SPOTV2","S43G01","안양 정관장",1,"20240119",0,77,NA,"서울 삼성","안양 정관장 레드부스터스",86,"1900","149","ss","금","kgc","35",1,10034989,157,"70","T24","2049",43,"Anyang Gymnasium","정규시즌","S43G01N157","안양 정관장 아레나","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/113891659","2023-2024","안양 정관장 아레나","01","R","X","S43G01N157"
"SPOTV2","S43G01","울산 현대모비스",1,"20240120",0,88,NA,"대구 한국가스공사","울산 현대모비스 피버스",91,"1400","204","pega","토","hd","64",1,10035012,158,"10","T24","1604",43,"Dongcheon Gymnasium","정규시즌","S43G01N158","울산동천","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/113959331","2023-2024","울산동천체육관","01","R","X","S43G01N158"
"SPOTV","S43G01","서울 SK",1,"20240120",0,68,NA,"원주 DB","서울 SK 나이츠",76,"1400","151","db","토","sk","16",1,10035013,159,"55","T18","1551",43,"Jamsil Student Gymnasium","정규시즌","S43G01N159","잠실학생","원주 DB 프로미",1,"https://vod.afreecatv.com/player/113958139","2023-2024","잠실학생체육관","01","R","X","S43G01N159"
"SPOTV / SPOTV ON","S43G01","고양 소노",1,"20240120",0,92,NA,"수원 KT","고양 소노 스카이거너스",73,"1600","144","kt","토","sono","06",1,10035014,160,"66","T18,T25","1744",43,"GOYANG SONO ARENA","정규시즌","S43G01N160","고양 소노 아레나","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/113966349","2023-2024","고양 소노 아레나","01","R","X","S43G01N160"
"SPOTV2 / SPOTV ON","S43G01","원주 DB",1,"20240121",0,73,NA,"창원 LG","원주 DB 프로미",93,"1400","151","lg","일","db","50",1,10035040,161,"16","T24,T25","1551",43,"Wonju Gymnasium","정규시즌","S43G01N161","원주종합","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/114042105","2023-2024","원주종합체육관","01","R","X","S43G01N161"
"SPOTV","S43G01","서울 삼성",1,"20240121",0,90,NA,"부산 KCC","서울 삼성 썬더스",74,"1400","152","kcc","일","ss","60",1,10035041,162,"35","T18","1552",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N162","잠실실내","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/114042253","2023-2024","잠실실내체육관","01","R","X","S43G01N162"
"SPOTV / SPOTV ON","S43G01","안양 정관장",1,"20240121",0,90,NA,"울산 현대모비스","안양 정관장 레드부스터스",114,"1600","155","hd","일","kgc","10",1,10035042,163,"70","T18,T25","1755",43,"Anyang Gymnasium","정규시즌","S43G01N163","안양 정관장 아레나","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/114051045","2023-2024","안양 정관장 아레나","01","R","X","S43G01N163"
"SPOTV / SPOTV ON","S43G01","서울 SK",1,"20240122",0,88,NA,"대구 한국가스공사","서울 SK 나이츠",75,"1900","148","pega","월","sk","64",1,10035121,164,"55","T18,T25","2048",43,"Jamsil Student Gymnasium","정규시즌","S43G01N164","잠실학생","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/114144851","2023-2024","잠실학생체육관","01","R","X","S43G01N164"
"SPOTV / SPOTV ON","S43G01","원주 DB",1,"20240123",0,99,NA,"울산 현대모비스","원주 DB 프로미",91,"1900","156","hd","화","db","10",1,10035149,165,"16","T18,T25","2056",43,"Wonju Gymnasium","정규시즌","S43G01N165","원주종합","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/114231403","2023-2024","원주종합체육관","01","R","X","S43G01N165"
"SPOTV2","S43G01","고양 소노",1,"20240123",0,79,NA,"서울 삼성","고양 소노 스카이거너스",87,"1900","153","ss","화","sono","35",1,10035150,166,"66","T24","2053",43,"GOYANG SONO ARENA","정규시즌","S43G01N166","고양 소노 아레나","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/114231169","2023-2024","고양 소노 아레나","01","R","X","S43G01N166"
"SPOTV2 / SPOTV ON","S43G01","수원 KT",1,"20240125",0,65,NA,"서울 SK","수원 KT 소닉붐",68,"1900","152","sk","목","kt","55",1,10035190,167,"06","T24,T25","2052",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N167","수원 KT 아레나","서울 SK 나이츠",1,"https://vod.afreecatv.com/player/114405373","2023-2024","수원 KT 아레나","01","R","X","S43G01N167"
"SPOTV","S43G01","대구 한국가스공사",1,"20240125",0,98,NA,"부산 KCC","대구 한국가스공사 페가수스",100,"1900","209","kcc","목","pega","60",1,10035191,168,"64","T18","2109",43,"대구체육관","정규시즌","S43G01N168","대구","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/114407123","2023-2024","대구체육관","01","R","X","S43G01N168"
"SPOTV","S43G01","창원 LG",1,"20240126",0,74,NA,"서울 삼성","창원 LG 세이커스",100,"1900","151","ss","금","lg","35",1,10035226,169,"50","T18","2051",43,"Changwon Gymnasium","정규시즌","S43G01N169","창원체육관","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/114488093","2023-2024","창원체육관","01","R","X","S43G01N169"
"SPOTV2 / SPOTV ON","S43G01","울산 현대모비스",1,"20240126",0,85,NA,"고양 소노","울산 현대모비스 피버스",93,"1900","201","sono","금","hd","66",1,10035227,170,"10","T24,T25","2101",43,"Dongcheon Gymnasium","정규시즌","S43G01N170","울산동천","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/114489017","2023-2024","울산동천체육관","01","R","X","S43G01N170"
"SPOTV2 / SPOTV ON","S43G01","수원 KT",1,"20240127",0,78,NA,"안양 정관장","수원 KT 소닉붐",94,"1400","155","kgc","토","kt","70",1,10035247,171,"06","T24,T25","1555",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N171","수원 KT 아레나","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/114552563","2023-2024","수원 KT 아레나","01","R","X","S43G01N171"
"SPOTV","S43G01","대구 한국가스공사",1,"20240127",0,73,NA,"원주 DB","대구 한국가스공사 페가수스",98,"1400","150","db","토","pega","16",1,10035248,172,"64","T18","1550",43,"대구체육관","정규시즌","S43G01N172","대구","원주 DB 프로미",1,"https://vod.afreecatv.com/player/114552319","2023-2024","대구체육관","01","R","X","S43G01N172"
"SPOTV / SPOTV ON","S43G01","서울 SK",1,"20240127",0,92,NA,"부산 KCC","서울 SK 나이츠",87,"1600","147","kcc","토","sk","60",1,10035249,173,"55","T18,T25","1747",43,"Jamsil Student Gymnasium","정규시즌","S43G01N173","잠실학생","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/114560001","2023-2024","잠실학생체육관","01","R","X","S43G01N173"
"SPOTV","S43G01","수원 KT",1,"20240128",0,71,NA,"창원 LG","수원 KT 소닉붐",68,"1400","200","lg","일","kt","50",1,10035274,174,"06","T18","1600",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N174","수원 KT 아레나","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/114637593","2023-2024","수원 KT 아레나","01","R","X","S43G01N174"
"SPOTV2 / SPOTV ON","S43G01","울산 현대모비스",1,"20240128",0,78,NA,"서울 삼성","울산 현대모비스 피버스",116,"1400","153","ss","일","hd","35",1,10035275,175,"10","T24,T25","1553",43,"Dongcheon Gymnasium","정규시즌","S43G01N175","울산동천","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/114637065","2023-2024","울산동천체육관","01","R","X","S43G01N175"
"SPOTV2 / SPOTV ON","S43G01","고양 소노",1,"20240128",0,76,NA,"대구 한국가스공사","고양 소노 스카이거너스",77,"1600","203","pega","일","sono","64",1,10035276,176,"66","T24,T25","1803",43,"GOYANG SONO ARENA","정규시즌","S43G01N176","고양 소노 아레나","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/114646041","2023-2024","고양 소노 아레나","01","R","X","S43G01N176"
"SPOTV / SPOTV ON","S43G01","부산 KCC",1,"20240129",0,99,NA,"안양 정관장","부산 KCC 이지스",108,"1900","140","kgc","월","kcc","70",1,10035348,177,"60","T18,T25","2040",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N177","부산사직","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/114741315","2023-2024","부산사직체육관","01","R","X","S43G01N177"
"SPOTV2 / SPOTV ON","S43G01","고양 소노",1,"20240130",0,74,NA,"창원 LG","고양 소노 스카이거너스",70,"1900","156","lg","화","sono","50",1,10035373,178,"66","T24,T25","2056",43,"GOYANG SONO ARENA","정규시즌","S43G01N178","고양 소노 아레나","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/114833875","2023-2024","고양 소노 아레나","01","R","X","S43G01N178"
"SPOTV","S43G01","서울 삼성",1,"20240130",0,108,NA,"원주 DB","서울 삼성 썬더스",73,"1900","153","db","화","ss","16",1,10035374,179,"35","T18","2053",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N179","잠실실내","원주 DB 프로미",1,"https://vod.afreecatv.com/player/114833581","2023-2024","잠실실내체육관","01","R","X","S43G01N179"
"SPOTV","S43G01","수원 KT",1,"20240201",0,87,NA,"대구 한국가스공사","수원 KT 소닉붐",98,"1900","159","pega","목","kt","64",1,10035416,180,"06","T18","2059",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N180","수원 KT 아레나","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/115023473","2023-2024","수원 KT 아레나","01","R","X","S43G01N180"
"SPOTV2 / SPOTV ON","S43G01","고양 소노",1,"20240201",0,80,NA,"창원 LG","고양 소노 스카이거너스",77,"1900","203","lg","목","sono","50",1,10035417,181,"66","T24,T25","2103",43,"GOYANG SONO ARENA","정규시즌","S43G01N181","고양 소노 아레나","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/115023851","2023-2024","고양 소노 아레나","01","R","X","S43G01N181"
"SPOTV2 / SPOTV ON","S43G01","울산 현대모비스",1,"20240202",0,91,NA,"원주 DB","울산 현대모비스 피버스",82,"1900","153","db","금","hd","16",1,10035448,182,"10","T24,T25","2053",43,"Dongcheon Gymnasium","정규시즌","S43G01N182","울산동천","원주 DB 프로미",1,"https://vod.afreecatv.com/player/115122453","2023-2024","울산동천체육관","01","R","X","S43G01N182"
"SPOTV","S43G01","부산 KCC",1,"20240202",0,75,NA,"안양 정관장","부산 KCC 이지스",81,"1900","145","kgc","금","kcc","70",1,10035449,183,"60","T18","2045",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N183","부산사직","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/115121487","2023-2024","부산사직체육관","01","R","X","S43G01N183"
"SPOTV","S43G01","서울 SK",1,"20240203",0,78,NA,"수원 KT","서울 SK 나이츠",76,"1400","202","kt","토","sk","06",1,10035468,184,"55","T18","1602",43,"Jamsil Student Gymnasium","정규시즌","S43G01N184","잠실학생","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/115192727","2023-2024","잠실학생체육관","01","R","X","S43G01N184"
"SPOTV2 / SPOTV ON","S43G01","대구 한국가스공사",1,"20240203",0,66,NA,"고양 소노","대구 한국가스공사 페가수스",83,"1400","206","sono","토","pega","66",1,10035469,185,"64","T24,T25","1606",43,"대구체육관","정규시즌","S43G01N185","대구","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/115192985","2023-2024","대구체육관","01","R","X","S43G01N185"
"SPOTV / SPOTV ON","S43G01","서울 삼성",1,"20240203",0,86,NA,"창원 LG","서울 삼성 썬더스",88,"1600","200","lg","토","ss","50",1,10035470,186,"35","T18,T25","1800",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N186","잠실실내","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/115201005","2023-2024","잠실실내체육관","01","R","X","S43G01N186"
"SPOTV","S43G01","안양 정관장",1,"20240204",0,99,NA,"원주 DB","안양 정관장 레드부스터스",84,"1400","147","db","일","kgc","16",1,10035492,187,"70","T18","1547",43,"Anyang Gymnasium","정규시즌","S43G01N187","안양 정관장 아레나","원주 DB 프로미",1,"https://vod.afreecatv.com/player/115288625","2023-2024","안양 정관장 아레나","01","R","X","S43G01N187"
"SPOTV2 / SPOTV ON","S43G01","울산 현대모비스",1,"20240204",0,80,NA,"서울 SK","울산 현대모비스 피버스",92,"1400","210","sk","일","hd","55",1,10035493,188,"10","T24,T25","1610",43,"Dongcheon Gymnasium","정규시즌","S43G01N188","울산동천","서울 SK 나이츠",1,"https://vod.afreecatv.com/player/115290567","2023-2024","울산동천체육관","01","R","X","S43G01N188"
"SPOTV / SPOTV ON","S43G01","서울 삼성",1,"20240204",0,88,NA,"부산 KCC","서울 삼성 썬더스",97,"1600","223","kcc","일","ss","60",1,10035496,189,"35","T18,T25","1823",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N189","잠실실내","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/115302061","2023-2024","잠실실내체육관","01","R","X","S43G01N189"
"SPOTV / SPOTV ON","S43G01","고양 소노",1,"20240205",0,92,NA,"수원 KT","고양 소노 스카이거너스",89,"1900","159","kt","월","sono","06",1,10035577,190,"66","T18,T25","2059",43,"GOYANG SONO ARENA","정규시즌","S43G01N190","고양 소노 아레나","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/115406803","2023-2024","고양 소노 아레나","01","R","X","S43G01N190"
"SPOTV / SPOTV ON","S43G01","창원 LG",1,"20240206",0,83,NA,"원주 DB","창원 LG 세이커스",79,"1900","151","db","화","lg","16",1,10035607,191,"50","T18,T25","2051",43,"Changwon Gymnasium","정규시즌","S43G01N191","창원체육관","원주 DB 프로미",1,"https://vod.afreecatv.com/player/115500043","2023-2024","창원체육관","01","R","X","S43G01N191"
"SPOTV2","S43G01","대구 한국가스공사",1,"20240206",0,79,NA,"서울 삼성","대구 한국가스공사 페가수스",85,"1900","206","ss","화","pega","35",1,10035608,192,"64","T24","2106",43,"대구체육관","정규시즌","S43G01N192","대구","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/115501981","2023-2024","대구체육관","01","R","X","S43G01N192"
"SPOTV","S43G01","부산 KCC",1,"20240208",0,69,NA,"창원 LG","부산 KCC 이지스",90,"1900","151","lg","목","kcc","50",1,10035651,193,"60","T18","2051",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N193","부산사직","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/115693509","2023-2024","부산사직체육관","01","R","X","S43G01N193"
"SPOTV2 / SPOTV ON","S43G01","대구 한국가스공사",1,"20240208",0,91,NA,"울산 현대모비스","대구 한국가스공사 페가수스",79,"1900","154","hd","목","pega","10",1,10035652,194,"64","T24,T25","2054",43,"대구체육관","정규시즌","S43G01N194","대구","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/115693665","2023-2024","대구체육관","01","R","X","S43G01N194"
"SPOTV","S43G01","수원 KT",1,"20240209",0,76,NA,"원주 DB","수원 KT 소닉붐",79,"1400","153","db","금","kt","16",1,10035668,195,"06","T18","1553",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N195","수원 KT 아레나","원주 DB 프로미",1,"https://vod.afreecatv.com/player/115767043","2023-2024","수원 KT 아레나","01","R","X","S43G01N195"
"SPOTV / SPOTV ON","S43G01","고양 소노",1,"20240209",0,99,NA,"서울 삼성","고양 소노 스카이거너스",89,"1600","157","ss","금","sono","35",1,10035670,196,"66","T18,T25","1757",43,"GOYANG SONO ARENA","정규시즌","S43G01N196","고양 소노 아레나","서울 삼성 썬더스",1,"https://vod.afreecatv.com/player/115776269","2023-2024","고양 소노 아레나","01","R","X","S43G01N196"
"SPOTV","S43G01","서울 SK",1,"20240210",0,72,NA,"안양 정관장","서울 SK 나이츠",84,"1400","148","kgc","토","sk","70",1,10035698,197,"55","T18","1548",43,"Jamsil Student Gymnasium","정규시즌","S43G01N197","잠실학생","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/115851817","2023-2024","잠실학생체육관","01","R","X","S43G01N197"
"SPOTV2","S43G01","대구 한국가스공사",1,"20240210",0,87,NA,"창원 LG","대구 한국가스공사 페가수스",80,"1400","204","lg","토","pega","50",1,10035699,198,"64","T24","1604",43,"대구체육관","정규시즌","S43G01N198","대구","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/115852837","2023-2024","대구체육관","01","R","X","S43G01N198"
"SPOTV / SPOTV ON","S43G01","울산 현대모비스",1,"20240210",0,77,NA,"부산 KCC","울산 현대모비스 피버스",94,"1600","145","kcc","토","hd","60",1,10035700,199,"10","T18,T25","1745",43,"Dongcheon Gymnasium","정규시즌","S43G01N199","울산동천","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/115858209","2023-2024","울산동천체육관","01","R","X","S43G01N199"
"SPOTV2","S43G01","서울 삼성",1,"20240211",0,80,NA,"서울 SK","서울 삼성 썬더스",70,"1400","146","sk","일","ss","55",1,10035729,200,"35","T24","1546",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N200","잠실실내","서울 SK 나이츠",1,"https://vod.afreecatv.com/player/115934371","2023-2024","잠실실내체육관","01","R","X","S43G01N200"
"SPOTV","S43G01","안양 정관장",1,"20240211",0,90,NA,"수원 KT","안양 정관장 레드부스터스",77,"1400","155","kt","일","kgc","06",1,10035730,201,"70","T18","1555",43,"Anyang Gymnasium","정규시즌","S43G01N201","안양 정관장 아레나","수원 KT 소닉붐",1,"https://vod.afreecatv.com/player/115934561","2023-2024","안양 정관장 아레나","01","R","X","S43G01N201"
"SPOTV / SPOTV ON","S43G01","원주 DB",1,"20240211",0,74,NA,"고양 소노","원주 DB 프로미",89,"1600","147","sono","일","db","66",1,10035731,202,"16","T18,T25","1747",43,"Wonju Gymnasium","정규시즌","S43G01N202","원주종합","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/115941895","2023-2024","원주종합체육관","01","R","X","S43G01N202"
"SPOTV / SPOTV ON","S43G01","창원 LG",1,"20240212",0,98,NA,"울산 현대모비스","창원 LG 세이커스",95,"1400","201","hd","월","lg","10",1,10035755,203,"50","T18,T25","1601",43,"Changwon Gymnasium","정규시즌","S43G01N203","창원체육관","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/116028189","2023-2024","창원체육관","01","R","X","S43G01N203"
"SPOTV / SPOTV ON","S43G01","부산 KCC",1,"20240212",0,72,NA,"대구 한국가스공사","부산 KCC 이지스",81,"1600","157","pega","월","kcc","64",1,10035757,204,"60","T18,T25","1757",43,"BUSAN SAJIK GYMNASIUM","정규시즌","S43G01N204","부산사직","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/116036233","2023-2024","부산사직체육관","01","R","X","S43G01N204"
"SPOTV","S43G01","원주 DB",1,"20240213",0,68,NA,"서울 SK","원주 DB 프로미",82,"1900","144","sk","화","db","55",1,10035835,205,"16","T18","2044",43,"Wonju Gymnasium","정규시즌","S43G01N205","원주종합","서울 SK 나이츠",1,"https://vod.afreecatv.com/player/116149657","2023-2024","원주종합체육관","01","R","X","S43G01N205"
"SPOTV2 / SPOTV ON","S43G01","서울 삼성",1,"20240213",0,60,NA,"안양 정관장","서울 삼성 썬더스",73,"1900","153","kgc","화","ss","70",1,10035836,206,"35","T24,T25","2053",43,"Seoul Jamsil Gymnasium","정규시즌","S43G01N206","잠실실내","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/116150863","2023-2024","잠실실내체육관","01","R","X","S43G01N206"
"SPOTV2 / SPOTV ON","S43G01","수원 KT",1,"20240214",0,99,NA,"울산 현대모비스","수원 KT 소닉붐",103,"1900","153","hd","수","kt","10",1,10035871,207,"06","T24,T25","2053",43,"Suwon KT Sonicboom Arena","정규시즌","S43G01N207","수원 KT 아레나","울산 현대모비스 피버스",1,"https://vod.afreecatv.com/player/116248155","2023-2024","수원 KT 아레나","01","R","X","S43G01N207"
"SPOTV2 / SPOTV ON","S43G01","고양 소노",1,"20240214",0,77,NA,"부산 KCC","고양 소노 스카이거너스",95,"1900","141","kcc","수","sono","60",1,10035872,208,"66","T24,T25","2041",43,"GOYANG SONO ARENA","정규시즌","S43G01N208","고양 소노 아레나","부산 KCC 이지스",1,"https://vod.afreecatv.com/player/116246615","2023-2024","고양 소노 아레나","01","R","X","S43G01N208"
"SPOTV","S43G01","안양 정관장",1,"20240215",0,77,NA,"대구 한국가스공사","안양 정관장 레드부스터스",66,"1900","201","pega","목","kgc","64",1,10035908,209,"70","T18","2101",43,"Anyang Gymnasium","정규시즌","S43G01N209","안양 정관장 아레나","대구 한국가스공사 페가수스",1,"https://vod.afreecatv.com/player/116348825","2023-2024","안양 정관장 아레나","01","R","X","S43G01N209"
"SPOTV2 / SPOTV ON","S43G01","서울 SK",1,"20240215",0,76,NA,"창원 LG","서울 SK 나이츠",67,"1900","150","lg","목","sk","50",1,10035909,210,"55","T24,T25","2050",43,"Jamsil Student Gymnasium","정규시즌","S43G01N210","잠실학생","창원 LG 세이커스",1,"https://vod.afreecatv.com/player/116347501","2023-2024","잠실학생체육관","01","R","X","S43G01N210"
"SPOTV2 / SPOTV ON","S43G01","울산 현대모비스",1,"20240228",0,81,NA,"안양 정관장","울산 현대모비스 피버스",98,"1900","147","kgc","수","hd","70",1,10035976,211,"10","T24,T25","2047",43,"Dongcheon Gymnasium","정규시즌","S43G01N211","울산동천","안양 정관장 레드부스터스",1,"https://vod.afreecatv.com/player/117588139","2023-2024","울산동천체육관","01","R","X","S43G01N211"
"SPOTV","S43G01","서울 SK",1,"20240228",0,66,NA,"고양 소노","서울 SK 나이츠",98,"1900","144","sono","수","sk","66",1,10035977,212,"55","T18","2044",43,"Jamsil Student Gymnasium","정규시즌","S43G01N212","잠실학생","고양 소노 스카이거너스",1,"https://vod.afreecatv.com/player/117587949","2023-2024","잠실학생체육관","01","R","X","S43G01N212"
